document_id,bid_id,tender_id,vendor_id,author_matches_vendor_flag,creation_after_deadline_flag,modified_after_submission_flag,flesch_reading_ease,ai_generated_text_score,citation_verifiable_ratio,metadata_missing_flag,fraud_tag
D-002345,B-002345,T-00593,V-0092,True,False,False,39.6,0.286,0.9,False,none
D-002346,B-002346,T-00594,V-0469,True,False,False,50.6,0.137,0.86,False,price_inflation
D-002347,B-002347,T-00594,V-0026,True,False,False,49.7,0.161,1.0,False,none
D-002348,B-002348,T-00594,V-0270,True,False,False,62.0,0.279,0.99,False,none
D-002349,B-002349,T-00594,V-0436,True,False,False,53.8,0.202,0.95,False,none
D-002350,B-002350,T-00595,V-0182,True,False,False,32.4,0.103,0.98,False,none
D-002351,B-002351,T-00595,V-0297,True,False,False,27.0,0.359,0.95,False,none
D-002352,B-002352,T-00596,V-0261,True,False,False,58.9,0.186,0.88,False,none
D-002353,B-002353,T-00596,V-0273,True,False,False,26.1,0.075,0.95,False,none
D-002354,B-002354,T-00596,V-0015,True,False,False,56.2,0.095,0.85,False,none
D-002355,B-002355,T-00596,V-0113,True,False,False,47.3,0.188,0.86,False,none
D-002356,B-002356,T-00596,V-0099,True,False,False,41.1,0.027,0.9,True,none
D-002357,B-002357,T-00597,V-0034,True,False,False,37.8,0.243,1.0,False,none
D-002358,B-002358,T-00597,V-0180,True,False,False,43.4,0.084,0.9,False,none
D-002359,B-002359,T-00597,V-0406,True,False,False,32.7,0.214,0.98,False,none
D-002360,B-002360,T-00597,V-0089,True,False,False,54.6,0.079,0.91,False,none
D-002361,B-002361,T-00597,V-0245,True,False,False,38.0,0.262,0.96,False,none
D-002362,B-002362,T-00597,V-0278,True,False,False,65.2,0.17,0.93,False,none
D-002363,B-002363,T-00598,V-0025,True,False,False,32.6,0.057,0.99,False,none
D-002364,B-002364,T-00598,V-0051,True,False,False,29.3,0.198,0.88,False,none
D-002365,B-002365,T-00598,V-0262,True,False,False,60.9,0.181,0.97,False,none
D-002366,B-002366,T-00598,V-0289,True,False,False,52.9,0.153,0.99,False,none
D-002367,B-002367,T-00598,V-0442,True,False,False,36.7,0.183,0.86,False,none
D-002368,B-002368,T-00598,V-0054,True,False,False,44.8,0.018,0.86,False,none
D-002369,B-002369,T-00599,V-0300,True,False,False,43.5,0.16,0.98,False,none
D-002370,B-002370,T-00599,V-0309,True,False,False,38.5,0.233,0.88,False,none
D-002371,B-002371,T-00599,V-0294,True,False,False,39.0,0.392,0.94,False,none
D-002372,B-002372,T-00600,V-0076,True,False,False,43.0,0.167,0.92,False,bid_rigging
D-002373,B-002373,T-00600,V-0166,True,False,False,68.1,0.153,0.89,False,bid_rigging
D-002374,B-002374,T-00600,V-0355,True,False,True,10.8,0.304,0.96,False,bid_rigging
D-002375,B-002375,T-00601,V-0199,True,False,False,39.4,0.296,0.97,False,none
D-002376,B-002376,T-00601,V-0141,True,False,False,22.3,0.104,0.87,True,none
D-002377,B-002377,T-00601,V-0376,True,False,False,35.0,0.17,0.97,False,none
D-002378,B-002378,T-00601,V-0480,True,False,False,51.3,0.2,0.96,False,none
D-002379,B-002379,T-00602,V-0386,True,False,False,59.4,0.232,0.91,False,none
D-002380,B-002380,T-00602,V-0266,True,False,False,32.8,0.183,0.85,False,none
D-002381,B-002381,T-00602,V-0064,True,False,False,22.9,0.122,0.95,False,none
D-002382,B-002382,T-00602,V-0484,True,False,False,43.2,0.286,0.87,False,none
D-002383,B-002383,T-00603,V-0270,True,False,False,80.2,0.044,0.96,False,none
D-002384,B-002384,T-00603,V-0276,True,False,False,55.8,0.323,0.94,False,none
D-002385,B-002385,T-00603,V-0096,True,False,False,60.2,0.151,0.96,False,none
D-002386,B-002386,T-00603,V-0327,True,False,False,39.4,0.141,0.89,False,none
D-002387,B-002387,T-00604,V-0267,True,False,False,47.7,0.444,0.95,False,none
D-002388,B-002388,T-00604,V-0200,True,False,False,30.7,0.136,0.95,False,none
D-002389,B-002389,T-00604,V-0053,True,False,False,55.9,0.4,0.88,False,none
D-002390,B-002390,T-00605,V-0312,True,False,False,39.8,0.048,0.89,True,none
D-002391,B-002391,T-00605,V-0251,True,False,False,60.2,0.332,0.91,False,none
D-002392,B-002392,T-00605,V-0427,True,False,False,55.2,0.212,0.9,False,price_inflation
D-002393,B-002393,T-00606,V-0299,True,False,False,62.9,0.023,0.98,False,none
D-002394,B-002394,T-00606,V-0106,True,False,False,26.6,0.416,0.93,False,none
D-002395,B-002395,T-00606,V-0113,True,False,False,31.9,0.421,0.86,False,none
D-002396,B-002396,T-00606,V-0421,True,False,False,45.0,0.153,0.96,False,none
D-002397,B-002397,T-00606,V-0404,True,False,False,46.4,0.29,0.98,False,none
D-002398,B-002398,T-00607,V-0062,True,False,False,33.8,0.072,0.85,False,none
D-002399,B-002399,T-00607,V-0294,True,False,False,40.4,0.249,0.93,False,none
D-002400,B-002400,T-00608,V-0068,True,False,False,31.0,0.102,0.87,False,none
D-002401,B-002401,T-00608,V-0330,True,False,False,33.3,0.449,0.89,False,none
D-002402,B-002402,T-00608,V-0443,True,False,False,48.7,0.202,1.0,False,none
D-002403,B-002403,T-00608,V-0161,True,False,False,43.3,0.258,0.88,False,none
D-002404,B-002404,T-00609,V-0046,True,False,False,40.6,0.102,1.0,False,bid_rigging
D-002405,B-002405,T-00609,V-0250,True,False,False,40.7,0.326,0.94,False,bid_rigging
D-002406,B-002406,T-00609,V-0264,True,False,False,41.8,0.115,0.97,False,bid_rigging
D-002407,B-002407,T-00610,V-0205,True,False,False,46.9,0.127,0.97,False,none
D-002408,B-002408,T-00610,V-0290,True,False,False,25.8,0.16,0.94,False,none
D-002409,B-002409,T-00610,V-0125,True,False,False,39.5,0.189,0.92,False,none
D-002410,B-002410,T-00610,V-0107,True,False,False,45.5,0.059,0.93,False,none
D-002411,B-002411,T-00610,V-0180,True,False,False,47.1,0.073,0.97,False,none
D-002412,B-002412,T-00610,V-0123,True,False,False,52.7,0.217,0.9,False,none
D-002413,B-002413,T-00611,V-0182,True,False,False,30.2,0.309,1.0,False,none
D-002414,B-002414,T-00611,V-0177,True,False,False,63.2,0.329,0.91,False,none
D-002415,B-002415,T-00611,V-0404,True,False,False,70.8,0.059,0.9,False,none
D-002416,B-002416,T-00612,V-0248,True,False,False,46.2,0.048,0.95,False,none
D-002417,B-002417,T-00612,V-0093,True,False,False,41.1,0.134,0.93,False,none
D-002418,B-002418,T-00612,V-0233,True,False,False,41.0,0.408,0.99,False,none
D-002419,B-002419,T-00612,V-0014,True,False,False,50.0,0.237,0.99,False,none
D-002420,B-002420,T-00612,V-0437,True,False,False,30.6,0.422,0.94,True,none
D-002421,B-002421,T-00613,V-0039,True,False,False,45.9,0.261,0.89,False,none
D-002422,B-002422,T-00613,V-0017,True,False,False,31.7,0.117,0.89,False,none
D-002423,B-002423,T-00613,V-0457,True,False,False,67.5,0.334,0.95,False,none
D-002424,B-002424,T-00613,V-0053,True,False,False,48.5,0.136,0.87,False,none
D-002425,B-002425,T-00613,V-0319,True,False,False,43.4,0.098,0.92,False,none
D-002426,B-002426,T-00614,V-0069,True,False,False,71.1,0.351,0.91,False,none
D-002427,B-002427,T-00614,V-0251,True,False,False,34.5,0.354,0.98,False,none
D-002428,B-002428,T-00615,V-0446,True,False,False,27.0,0.041,0.88,False,none
D-002429,B-002429,T-00615,V-0052,True,False,False,39.1,0.458,0.99,False,none
D-002430,B-002430,T-00615,V-0134,True,False,False,29.7,0.147,0.92,False,none
D-002431,B-002431,T-00615,V-0324,True,False,False,53.4,0.489,0.92,False,none
D-002432,B-002432,T-00615,V-0132,True,False,False,54.7,0.279,0.98,False,none
D-002433,B-002433,T-00615,V-0346,True,False,False,40.2,0.15,0.94,False,none
D-002434,B-002434,T-00616,V-0291,True,False,False,46.9,0.022,0.96,False,none
D-002435,B-002435,T-00616,V-0088,True,False,False,16.6,0.184,0.99,False,none
D-002436,B-002436,T-00617,V-0386,True,False,False,57.9,0.053,0.99,False,none
D-002437,B-002437,T-00617,V-0491,True,False,False,67.9,0.271,0.9,False,none
D-002438,B-002438,T-00617,V-0179,True,False,False,31.2,0.243,0.88,False,none
D-002439,B-002439,T-00617,V-0057,True,False,False,68.8,0.474,0.96,False,none
D-002440,B-002440,T-00618,V-0491,True,False,False,52.7,0.218,0.95,False,none
D-002441,B-002441,T-00618,V-0286,True,False,False,33.9,0.129,0.99,False,none
D-002442,B-002442,T-00618,V-0061,True,False,False,54.4,0.523,0.97,False,none
D-002443,B-002443,T-00618,V-0403,True,False,False,66.2,0.098,0.91,False,none
D-002444,B-002444,T-00618,V-0054,True,False,False,42.8,0.407,0.94,False,none
D-002445,B-002445,T-00618,V-0387,True,False,False,37.0,0.132,0.97,False,none
D-002446,B-002446,T-00619,V-0230,True,False,False,44.2,0.117,0.88,False,none
D-002447,B-002447,T-00619,V-0007,True,False,False,41.5,0.126,0.91,False,none
D-002448,B-002448,T-00619,V-0424,True,False,False,30.9,0.106,0.96,False,none
D-002449,B-002449,T-00619,V-0128,True,False,False,43.6,0.149,1.0,False,none
D-002450,B-002450,T-00619,V-0048,True,False,False,63.5,0.108,0.87,False,none
D-002451,B-002451,T-00620,V-0473,True,False,False,44.8,0.264,0.94,False,none
D-002452,B-002452,T-00620,V-0134,True,False,False,41.5,0.11,0.91,True,none
D-002453,B-002453,T-00621,V-0230,True,False,False,42.8,0.042,0.99,False,none
D-002454,B-002454,T-00621,V-0236,True,False,False,59.2,0.068,0.86,False,none
D-002455,B-002455,T-00621,V-0068,True,False,False,51.3,0.141,0.94,False,none
D-002456,B-002456,T-00621,V-0003,True,False,False,30.2,0.323,0.9,False,none
D-002457,B-002457,T-00622,V-0329,True,False,False,56.7,0.071,0.96,False,none
D-002458,B-002458,T-00622,V-0038,True,False,False,45.7,0.042,0.85,False,none
D-002459,B-002459,T-00622,V-0030,True,False,False,20.6,0.342,0.91,False,none
D-002460,B-002460,T-00622,V-0318,True,False,False,51.1,0.29,0.9,False,none
D-002461,B-002461,T-00622,V-0247,True,False,False,38.1,0.162,0.88,False,none
D-002462,B-002462,T-00622,V-0365,True,False,False,36.7,0.245,0.97,False,none
D-002463,B-002463,T-00623,V-0253,True,False,False,57.9,0.281,0.88,False,none
D-002464,B-002464,T-00623,V-0431,True,False,False,40.5,0.152,0.92,False,none
D-002465,B-002465,T-00624,V-0055,True,False,False,45.3,0.602,0.86,False,none
D-002466,B-002466,T-00624,V-0273,True,False,False,43.6,0.144,0.92,False,none
D-002467,B-002467,T-00625,V-0243,True,False,False,53.7,0.388,0.99,False,none
D-002468,B-002468,T-00625,V-0006,True,False,False,60.6,0.167,0.95,False,none
D-002469,B-002469,T-00626,V-0016,True,False,False,53.4,0.139,0.98,False,none
D-002470,B-002470,T-00626,V-0304,True,False,False,56.6,0.41,0.92,False,none
D-002471,B-002471,T-00627,V-0490,True,False,False,52.3,0.046,0.96,False,none
D-002472,B-002472,T-00627,V-0278,True,False,False,56.4,0.251,0.86,False,none
D-002473,B-002473,T-00627,V-0298,True,False,False,61.3,0.183,0.98,False,none
D-002474,B-002474,T-00627,V-0015,True,False,False,27.1,0.064,0.95,False,none
D-002475,B-002475,T-00627,V-0005,True,False,False,33.5,0.125,0.99,False,none
D-002476,B-002476,T-00628,V-0335,True,False,False,28.9,0.038,0.93,True,price_inflation
D-002477,B-002477,T-00628,V-0231,True,False,False,43.8,0.118,0.9,False,none
D-002478,B-002478,T-00629,V-0253,True,False,False,67.5,0.061,0.94,False,none
D-002479,B-002479,T-00629,V-0072,True,False,False,40.9,0.213,0.99,False,none
D-002480,B-002480,T-00629,V-0095,True,False,False,59.6,0.047,0.96,False,price_inflation
D-002481,B-002481,T-00629,V-0061,True,False,False,39.6,0.113,0.94,False,none
D-002482,B-002482,T-00629,V-0012,True,False,False,20.1,0.128,0.97,False,none
D-002483,B-002483,T-00630,V-0094,True,False,False,44.1,0.055,0.86,False,none
D-002484,B-002484,T-00630,V-0184,True,False,False,50.4,0.135,0.96,False,none
D-002485,B-002485,T-00630,V-0073,True,False,False,30.0,0.341,0.93,False,none
D-002486,B-002486,T-00631,V-0298,True,False,False,39.9,0.314,0.89,False,none
D-002487,B-002487,T-00631,V-0139,True,False,False,60.9,0.933,0.23,False,ai_generated_doc
D-002488,B-002488,T-00632,V-0161,True,False,False,56.9,0.413,0.95,False,none
D-002489,B-002489,T-00632,V-0048,True,False,False,33.4,0.385,0.86,False,none
D-002490,B-002490,T-00632,V-0115,True,False,False,22.1,0.136,0.99,False,none
D-002491,B-002491,T-00632,V-0472,True,False,False,52.7,0.022,0.89,False,none
D-002492,B-002492,T-00633,V-0299,True,False,False,39.5,0.094,0.91,False,none
D-002493,B-002493,T-00633,V-0276,True,False,False,51.7,0.26,0.95,False,none
D-002494,B-002494,T-00633,V-0179,True,False,False,88.2,0.135,0.87,False,none
D-002495,B-002495,T-00633,V-0057,True,False,False,60.7,0.143,0.93,False,none
D-002496,B-002496,T-00634,V-0387,True,False,False,39.3,0.157,0.96,False,none
D-002497,B-002497,T-00634,V-0359,True,False,False,61.8,0.302,0.9,False,none
D-002498,B-002498,T-00634,V-0146,True,False,False,45.4,0.049,0.94,False,none
D-002499,B-002499,T-00634,V-0375,True,False,False,34.6,0.058,0.87,False,none
D-002500,B-002500,T-00634,V-0310,True,False,False,42.7,0.171,0.95,False,none
D-002501,B-002501,T-00635,V-0036,True,False,True,45.9,0.127,0.97,False,bid_rigging
D-002502,B-002502,T-00635,V-0058,True,False,False,48.1,0.513,0.89,False,bid_rigging
D-002503,B-002503,T-00635,V-0099,True,False,True,43.0,0.26,0.97,False,bid_rigging
D-002504,B-002504,T-00635,V-0379,True,False,False,46.9,0.338,0.92,False,bid_rigging
D-002505,B-002505,T-00636,V-0276,True,False,False,55.3,0.085,0.96,False,none
D-002506,B-002506,T-00636,V-0137,True,False,False,47.1,0.446,0.97,False,none
D-002507,B-002507,T-00636,V-0261,True,False,False,39.5,0.376,0.93,False,none
D-002508,B-002508,T-00636,V-0223,True,False,False,20.0,0.053,0.93,False,none
D-002509,B-002509,T-00637,V-0033,True,False,False,25.2,0.219,0.97,False,none
D-002510,B-002510,T-00637,V-0085,True,False,False,54.6,0.287,0.9,False,none
D-002511,B-002511,T-00637,V-0102,True,False,False,45.5,0.077,0.92,False,none
D-002512,B-002512,T-00638,V-0031,True,False,False,39.1,0.121,0.88,False,none
D-002513,B-002513,T-00638,V-0010,True,False,False,44.2,0.198,0.89,False,none
D-002514,B-002514,T-00639,V-0002,True,False,False,39.2,0.057,0.86,False,none
D-002515,B-002515,T-00639,V-0001,True,False,False,34.1,0.33,0.93,False,none
D-002516,B-002516,T-00639,V-0264,True,False,False,34.8,0.058,0.96,False,none
D-002517,B-002517,T-00639,V-0266,True,False,False,54.7,0.011,0.87,False,none
D-002518,B-002518,T-00639,V-0292,True,False,False,23.6,0.103,0.88,False,none
D-002519,B-002519,T-00639,V-0393,True,False,False,32.2,0.048,0.88,False,none
D-002520,B-002520,T-00640,V-0372,True,False,False,32.0,0.205,0.9,False,none
D-002521,B-002521,T-00640,V-0235,True,False,False,62.3,0.036,0.87,False,none
D-002522,B-002522,T-00640,V-0378,True,False,False,57.4,0.159,0.86,False,none
D-002523,B-002523,T-00640,V-0366,True,False,False,25.8,0.259,0.86,False,none
D-002524,B-002524,T-00640,V-0316,True,False,False,49.1,0.238,0.9,False,none
D-002525,B-002525,T-00640,V-0022,True,False,False,39.1,0.355,0.99,True,none
D-002526,B-002526,T-00641,V-0060,True,False,False,26.0,0.073,0.98,False,none
D-002527,B-002527,T-00641,V-0455,True,False,False,48.1,0.494,0.89,False,none
D-002528,B-002528,T-00641,V-0049,True,False,False,40.5,0.062,0.9,False,none
D-002529,B-002529,T-00641,V-0370,True,False,False,41.2,0.043,0.9,False,none
D-002530,B-002530,T-00641,V-0427,True,False,False,51.7,0.047,0.93,False,none
D-002531,B-002531,T-00642,V-0096,True,False,False,41.3,0.291,0.98,False,none
D-002532,B-002532,T-00642,V-0325,True,False,False,30.2,0.056,0.96,False,none
D-002533,B-002533,T-00643,V-0015,True,False,False,35.6,0.033,0.85,False,none
D-002534,B-002534,T-00643,V-0228,True,False,False,52.8,0.526,0.92,False,none
D-002535,B-002535,T-00643,V-0164,True,False,False,57.6,0.226,0.86,False,none
D-002536,B-002536,T-00643,V-0192,True,False,False,41.2,0.307,0.99,False,none
D-002537,B-002537,T-00643,V-0483,True,False,False,39.4,0.233,0.85,False,none
D-002538,B-002538,T-00644,V-0361,True,False,False,43.9,0.048,0.93,False,none
D-002539,B-002539,T-00644,V-0394,True,False,False,61.6,0.286,0.85,False,none
D-002540,B-002540,T-00644,V-0276,True,False,False,37.6,0.117,0.88,False,none
D-002541,B-002541,T-00645,V-0072,True,False,False,71.0,0.612,0.46,False,ai_generated_doc
D-002542,B-002542,T-00645,V-0017,True,False,False,53.6,0.214,0.9,False,none
D-002543,B-002543,T-00645,V-0271,True,False,False,42.4,0.074,0.85,False,none
D-002544,B-002544,T-00645,V-0177,True,False,False,23.3,0.12,0.87,False,none
D-002545,B-002545,T-00645,V-0256,True,False,False,31.3,0.056,0.92,False,none
D-002546,B-002546,T-00646,V-0059,True,False,False,42.5,0.346,0.94,False,none
D-002547,B-002547,T-00646,V-0351,True,False,False,56.6,0.324,0.91,False,none
D-002548,B-002548,T-00646,V-0214,True,False,False,35.8,0.024,0.96,False,none
D-002549,B-002549,T-00646,V-0480,True,False,False,41.1,0.042,0.88,False,none
D-002550,B-002550,T-00646,V-0035,True,False,False,28.5,0.194,0.99,False,none
D-002551,B-002551,T-00646,V-0321,True,False,False,44.2,0.167,0.9,False,none
D-002552,B-002552,T-00647,V-0346,True,False,False,48.8,0.148,0.96,False,conflict_of_interest
D-002553,B-002553,T-00647,V-0073,True,False,False,23.4,0.106,0.91,False,none
D-002554,B-002554,T-00647,V-0234,True,False,False,61.8,0.091,1.0,False,none
D-002555,B-002555,T-00647,V-0044,True,False,False,53.8,0.199,0.88,False,none
D-002556,B-002556,T-00648,V-0159,True,False,False,61.6,0.068,0.86,True,none
D-002557,B-002557,T-00648,V-0195,True,False,False,40.0,0.271,0.96,False,none
D-002558,B-002558,T-00648,V-0371,True,False,False,43.3,0.272,0.97,False,none
D-002559,B-002559,T-00648,V-0023,True,False,False,58.7,0.084,0.93,False,none
D-002560,B-002560,T-00649,V-0187,True,False,False,52.0,0.141,0.94,False,none
D-002561,B-002561,T-00649,V-0255,True,False,False,41.2,0.036,0.93,False,none
D-002562,B-002562,T-00650,V-0251,True,False,False,55.5,0.222,0.86,False,none
D-002563,B-002563,T-00650,V-0209,True,False,False,32.6,0.049,0.91,False,none
D-002564,B-002564,T-00651,V-0201,True,False,False,38.0,0.142,0.93,False,none
D-002565,B-002565,T-00651,V-0231,True,False,False,44.3,0.164,0.86,True,none
D-002566,B-002566,T-00651,V-0001,True,False,False,36.0,0.245,0.99,False,none
D-002567,B-002567,T-00652,V-0489,True,False,False,49.2,0.196,0.94,False,none
D-002568,B-002568,T-00652,V-0474,True,False,False,28.9,0.228,0.85,False,none
D-002569,B-002569,T-00653,V-0339,True,False,False,49.8,0.182,0.86,False,none
D-002570,B-002570,T-00653,V-0081,True,False,False,51.7,0.21,0.97,False,none
D-002571,B-002571,T-00654,V-0355,False,False,False,52.2,0.176,0.91,True,shell_company
D-002572,B-002572,T-00654,V-0256,True,False,False,69.4,0.154,0.9,False,none
D-002573,B-002573,T-00654,V-0289,True,False,False,31.9,0.157,0.97,False,none
D-002574,B-002574,T-00655,V-0044,True,False,False,26.6,0.131,0.86,False,none
D-002575,B-002575,T-00655,V-0172,True,False,False,43.3,0.058,0.93,False,none
D-002576,B-002576,T-00655,V-0404,True,False,False,29.0,0.075,0.86,False,none
D-002577,B-002577,T-00656,V-0410,True,False,False,60.0,0.173,0.87,True,none
D-002578,B-002578,T-00656,V-0144,True,False,False,39.9,0.457,0.86,False,none
D-002579,B-002579,T-00656,V-0329,True,False,False,26.9,0.152,0.89,False,none
D-002580,B-002580,T-00656,V-0419,True,False,False,52.9,0.18,0.91,False,none
D-002581,B-002581,T-00657,V-0119,True,False,False,38.2,0.106,1.0,False,none
D-002582,B-002582,T-00657,V-0157,True,False,False,36.6,0.401,0.92,False,none
D-002583,B-002583,T-00657,V-0115,True,False,False,30.7,0.11,0.86,False,none
D-002584,B-002584,T-00657,V-0172,True,False,False,24.1,0.148,0.97,False,none
D-002585,B-002585,T-00657,V-0346,True,False,False,34.2,0.207,0.96,False,none
D-002586,B-002586,T-00658,V-0433,True,False,False,61.2,0.179,0.89,False,none
D-002587,B-002587,T-00658,V-0050,True,False,False,44.1,0.319,0.87,False,none
D-002588,B-002588,T-00658,V-0418,True,False,False,46.7,0.165,0.89,False,none
D-002589,B-002589,T-00658,V-0051,True,False,False,46.0,0.022,0.94,False,none
D-002590,B-002590,T-00659,V-0311,True,False,False,35.2,0.115,0.92,True,conflict_of_interest
D-002591,B-002591,T-00659,V-0159,True,False,False,37.6,0.311,0.97,False,none
D-002592,B-002592,T-00660,V-0197,True,False,False,19.7,0.484,0.86,False,none
D-002593,B-002593,T-00660,V-0027,True,False,False,48.7,0.194,0.99,False,none
D-002594,B-002594,T-00660,V-0029,True,False,False,47.6,0.103,0.97,False,none
D-002595,B-002595,T-00660,V-0103,True,False,False,42.4,0.103,1.0,False,none
D-002596,B-002596,T-00660,V-0083,True,False,False,43.7,0.055,0.88,False,none
D-002597,B-002597,T-00660,V-0031,True,False,False,20.4,0.369,0.93,False,none
D-002598,B-002598,T-00661,V-0382,True,False,False,55.4,0.116,0.97,False,none
