bid_id,tender_id,vendor_id,bid_amount,submission_day_offset,submission_hour,is_winner,bid_text_similarity_score,fraud_tag
B-002556,T-00648,V-0159,1187103.03,10,10,False,0.134,none
B-002557,T-00648,V-0195,1265334.08,7,14,False,0.148,none
B-002558,T-00648,V-0371,1225414.75,10,12,True,0.057,none
B-002559,T-00648,V-0023,1088752.73,0,9,False,0.093,none
B-002560,T-00649,V-0187,2808168.28,4,15,True,0.127,none
B-002561,T-00649,V-0255,2642670.36,4,11,False,0.052,none
B-002562,T-00650,V-0251,937703.69,2,13,True,0.114,none
B-002563,T-00650,V-0209,979822.39,10,10,False,0.124,none
B-002564,T-00651,V-0201,1401270.35,6,14,False,0.106,none
B-002565,T-00651,V-0231,1498179.04,6,13,False,0.14,none
B-002566,T-00651,V-0001,1453530.62,6,10,True,0.128,none
B-002567,T-00652,V-0489,1937404.07,6,16,False,0.066,none
B-002568,T-00652,V-0474,2183072.13,4,17,True,0.044,none
B-002569,T-00653,V-0339,241861.32,10,11,True,0.054,none
B-002570,T-00653,V-0081,186981.78,0,14,False,0.146,none
B-002571,T-00654,V-0355,772495.5,4,10,True,0.025,shell_company
B-002572,T-00654,V-0256,799506.63,4,11,False,0.062,none
B-002573,T-00654,V-0289,798721.53,6,14,False,0.11,none
B-002574,T-00655,V-0044,1826803.01,6,12,False,0.091,none
B-002575,T-00655,V-0172,1900693.09,5,10,False,0.054,none
B-002576,T-00655,V-0404,1843864.66,9,10,True,0.003,none
B-002577,T-00656,V-0410,1456753.67,1,9,True,0.101,none
B-002578,T-00656,V-0144,1352374.87,9,15,False,0.116,none
B-002579,T-00656,V-0329,1487195.06,8,16,False,0.012,none
B-002580,T-00656,V-0419,1400112.07,2,15,False,0.037,none
B-002581,T-00657,V-0119,1823009.89,4,16,False,0.131,none
B-002582,T-00657,V-0157,2249210.83,8,10,False,0.109,none
B-002583,T-00657,V-0115,2219466.12,8,16,False,0.042,none
B-002584,T-00657,V-0172,2105285.18,6,16,False,0.003,none
B-002585,T-00657,V-0346,2127626.32,6,14,True,0.039,none
B-002586,T-00658,V-0433,421786.76,2,9,True,0.024,none
B-002587,T-00658,V-0050,401578.77,5,12,False,0.029,none
B-002588,T-00658,V-0418,417737.91,4,9,False,0.12,none
B-002589,T-00658,V-0051,389172.61,2,11,False,0.129,none
B-002590,T-00659,V-0311,157036.53,8,14,True,0.001,conflict_of_interest
B-002591,T-00659,V-0159,146270.81,7,10,False,0.02,none
B-002592,T-00660,V-0197,8527772.69,3,9,False,0.089,none
B-002593,T-00660,V-0027,8057619.97,8,17,False,0.093,none
B-002594,T-00660,V-0029,7997506.62,0,9,False,0.013,none
B-002595,T-00660,V-0103,7303037.19,4,8,False,0.141,none
B-002596,T-00660,V-0083,8041573.52,3,12,False,0.138,none
B-002597,T-00660,V-0031,7510843.1,7,9,True,0.036,none
B-002598,T-00661,V-0382,2550891.17,6,8,False,0.117,none
B-002599,T-00661,V-0050,2522707.13,1,18,False,0.114,none
B-002600,T-00661,V-0301,2482783.28,2,13,False,0.103,none
B-002601,T-00661,V-0421,2990626.73,9,8,False,0.108,none
B-002602,T-00661,V-0238,2864353.27,4,9,True,0.087,none
B-002603,T-00662,V-0420,925880.35,10,9,True,0.012,none
B-002604,T-00662,V-0268,769304.27,7,13,False,0.034,none
B-002605,T-00662,V-0168,833770.01,8,10,False,0.106,none
B-002606,T-00662,V-0444,765786.83,0,15,False,0.138,none
B-002607,T-00662,V-0186,795565.82,8,16,False,0.101,none
B-002608,T-00663,V-0381,3898648.58,0,11,False,0.07,none
B-002609,T-00663,V-0001,4432803.3,6,9,False,0.064,none
B-002610,T-00663,V-0241,4027847.49,8,16,False,0.017,none
B-002611,T-00663,V-0070,4390420.52,9,15,False,0.146,none
B-002612,T-00663,V-0399,4275490.47,2,10,True,0.134,none
B-002613,T-00663,V-0239,4696216.65,10,17,False,0.132,none
B-002614,T-00664,V-0128,1300134.29,3,15,False,0.051,none
B-002615,T-00664,V-0246,1534584.56,3,8,False,0.067,none
B-002616,T-00664,V-0251,1524928.73,6,16,False,0.129,none
B-002617,T-00664,V-0396,1343457.09,0,10,False,0.12,none
B-002618,T-00664,V-0061,1513003.02,8,8,True,0.101,none
B-002619,T-00665,V-0401,38866922.63,0,10,True,0.098,none
B-002620,T-00665,V-0180,37578534.39,10,12,False,0.029,none
B-002621,T-00665,V-0238,36215081.39,2,11,False,0.131,none
B-002622,T-00665,V-0443,36454704.43,2,10,False,0.146,none
B-002623,T-00666,V-0042,4780013.42,8,13,True,0.169,conflict_of_interest
B-002624,T-00666,V-0309,3930487.62,7,8,False,0.078,none
B-002625,T-00666,V-0343,4039528.26,5,9,False,0.087,none
B-002626,T-00667,V-0295,810662.66,2,9,False,0.048,none
B-002627,T-00667,V-0435,721909.18,1,14,True,0.134,none
B-002628,T-00667,V-0468,755755.83,2,14,False,0.011,none
B-002629,T-00668,V-0111,2099780.79,0,18,False,0.078,none
B-002630,T-00668,V-0101,2101241.82,4,10,True,0.042,none
B-002631,T-00669,V-0317,1885252.65,9,10,True,0.043,none
B-002632,T-00669,V-0275,1626973.49,4,16,False,0.01,none
B-002633,T-00670,V-0046,29180714.52,0,8,False,0.891,bid_rigging
B-002634,T-00670,V-0250,27010720.44,0,8,False,0.898,bid_rigging
B-002635,T-00670,V-0264,24216794.94,1,9,True,0.949,bid_rigging
B-002636,T-00671,V-0357,709602.32,3,18,False,0.13,none
B-002637,T-00671,V-0148,729217.96,9,13,True,0.035,none
B-002638,T-00671,V-0206,732595.16,8,9,False,0.014,none
B-002639,T-00671,V-0365,719912.27,5,8,False,0.123,none
B-002640,T-00671,V-0406,745015.24,4,15,False,0.063,none
B-002641,T-00672,V-0251,978500.57,6,9,False,0.048,none
B-002642,T-00672,V-0258,980855.67,3,16,False,0.051,none
B-002643,T-00672,V-0419,883879.91,1,10,True,0.082,none
B-002644,T-00673,V-0464,986868.26,5,17,False,0.149,none
B-002645,T-00673,V-0252,1286726.26,5,12,True,0.046,price_inflation
B-002646,T-00673,V-0168,1080012.94,0,18,False,0.244,none
B-002647,T-00673,V-0413,1021075.89,3,14,False,0.006,none
B-002648,T-00673,V-0050,996098.34,4,14,False,0.228,none
B-002649,T-00674,V-0395,1461838.88,2,8,False,0.054,none
B-002650,T-00674,V-0143,1593805.2,7,9,False,0.004,none
B-002651,T-00674,V-0216,1567025.37,3,8,False,0.124,none
B-002652,T-00674,V-0236,1364691.97,7,9,True,0.054,none
B-002653,T-00675,V-0272,1537023.98,3,9,True,0.073,none
B-002654,T-00675,V-0328,1326612.54,4,11,False,0.08,none
B-002655,T-00675,V-0385,1509518.46,2,15,False,0.044,none
B-002656,T-00675,V-0117,1676679.63,1,12,False,0.075,none
B-002657,T-00675,V-0246,1419668.84,5,15,False,0.101,none
B-002658,T-00676,V-0288,4488576.3,6,18,False,0.079,none
B-002659,T-00676,V-0088,4941720.12,2,15,True,0.028,none
B-002660,T-00676,V-0170,4287717.87,8,12,False,0.15,none
B-002661,T-00677,V-0128,3800453.52,10,11,False,0.022,none
B-002662,T-00677,V-0069,4091804.94,1,11,False,0.141,none
B-002663,T-00677,V-0005,3800090.68,3,16,False,0.145,none
B-002664,T-00677,V-0228,3894501.88,6,15,True,0.063,none
B-002665,T-00677,V-0334,4126824.24,2,13,False,0.091,none
B-002666,T-00678,V-0220,3195977.62,6,18,True,0.104,none
B-002667,T-00678,V-0369,3167039.18,4,16,False,0.138,none
B-002668,T-00678,V-0258,3053711.19,8,14,False,0.089,none
B-002669,T-00678,V-0427,3186348.48,3,10,False,0.009,none
B-002670,T-00678,V-0243,3093995.12,5,13,False,0.117,none
B-002671,T-00678,V-0310,3202759.18,4,8,False,0.052,none
B-002672,T-00679,V-0036,993460.98,1,9,False,0.906,bid_rigging
B-002673,T-00679,V-0058,836392.21,0,9,True,0.875,bid_rigging
B-002674,T-00679,V-0099,982430.01,1,9,False,0.909,bid_rigging
B-002675,T-00679,V-0379,992760.58,1,9,False,0.942,bid_rigging
B-002676,T-00680,V-0223,373007.87,0,11,False,0.125,none
B-002677,T-00680,V-0435,380259.68,8,12,False,0.022,none
B-002678,T-00680,V-0039,361634.61,2,15,True,0.032,none
B-002679,T-00681,V-0233,1180204.8,0,10,True,0.026,none
B-002680,T-00681,V-0373,1125139.28,10,10,False,0.072,none
B-002681,T-00681,V-0105,1103634.76,1,9,False,0.125,none
B-002682,T-00682,V-0218,1212276.96,6,10,True,0.009,none
B-002683,T-00682,V-0310,1208987.84,4,10,False,0.093,none
B-002684,T-00682,V-0061,1249823.7,8,13,False,0.017,none
B-002685,T-00682,V-0495,1162870.97,4,16,False,0.061,none
B-002686,T-00682,V-0251,1222977.14,8,11,False,0.005,none
B-002687,T-00683,V-0427,330921.88,3,17,True,0.128,none
B-002688,T-00683,V-0217,328884.09,2,10,False,0.004,none
B-002689,T-00684,V-0492,5990564.63,4,10,True,0.102,none
B-002690,T-00684,V-0291,6359284.94,4,15,False,0.124,none
B-002691,T-00684,V-0406,6440506.67,0,14,False,0.082,none
B-002692,T-00684,V-0281,6305515.12,1,15,False,0.07,none
B-002693,T-00684,V-0007,5513761.31,0,11,False,0.121,none
B-002694,T-00685,V-0228,4676282.02,0,8,True,0.087,price_inflation
B-002695,T-00685,V-0454,2935274.28,2,14,False,0.251,none
B-002696,T-00685,V-0398,2928648.09,4,14,False,0.173,none
B-002697,T-00686,V-0081,2411221.35,3,16,False,0.001,none
B-002698,T-00686,V-0288,2705265.46,3,17,False,0.005,none
B-002699,T-00686,V-0142,2336632.97,6,13,False,0.039,none
B-002700,T-00686,V-0400,2283895.56,2,13,True,0.092,none
B-002701,T-00686,V-0227,2441722.64,9,16,False,0.049,none
B-002702,T-00687,V-0377,1482473.15,7,10,True,0.149,none
B-002703,T-00687,V-0309,1559338.82,7,10,False,0.081,none
B-002704,T-00687,V-0115,1345371.92,1,10,False,0.134,none
B-002705,T-00688,V-0311,4227910.83,4,17,True,0.163,conflict_of_interest
B-002706,T-00688,V-0178,3434513.6,6,14,False,0.091,none
B-002707,T-00689,V-0232,7770342.77,10,12,False,0.053,none
B-002708,T-00689,V-0441,7707387.8,3,17,False,0.073,none
B-002709,T-00689,V-0085,7380206.87,9,18,True,0.088,none
B-002710,T-00690,V-0076,2155965.45,1,9,False,0.948,bid_rigging
B-002711,T-00690,V-0166,2415716.87,0,8,False,0.856,bid_rigging
B-002712,T-00690,V-0355,2158256.13,0,8,False,0.927,bid_rigging
B-002713,T-00690,V-0382,2001123.57,0,9,True,0.951,bid_rigging
B-002714,T-00691,V-0317,1055723.53,8,17,False,0.137,none
B-002715,T-00691,V-0016,1098607.81,9,11,True,0.026,none
B-002716,T-00691,V-0143,1088852.14,2,13,False,0.144,none
B-002717,T-00692,V-0003,3121243.73,5,9,True,0.006,none
B-002718,T-00692,V-0490,3515967.68,5,18,False,0.121,none
B-002719,T-00692,V-0085,3338057.01,5,8,False,0.017,none
B-002720,T-00693,V-0172,3143342.77,10,8,False,0.034,none
B-002721,T-00693,V-0145,3143403.41,6,17,False,0.076,none
B-002722,T-00693,V-0168,3101445.96,8,16,True,0.043,none
B-002723,T-00694,V-0099,3113437.05,4,11,False,0.059,none
B-002724,T-00694,V-0386,2891078.79,2,17,True,0.064,none
B-002725,T-00694,V-0397,2710492.04,0,16,False,0.004,none
B-002726,T-00694,V-0125,2837066.05,9,16,False,0.15,none
B-002727,T-00694,V-0098,2936827.94,3,9,False,0.019,none
B-002728,T-00694,V-0448,3119976.08,4,12,False,0.014,none
B-002729,T-00695,V-0227,972667.86,9,14,False,0.047,none
B-002730,T-00695,V-0399,890796.48,9,17,True,0.092,none
B-002731,T-00696,V-0073,5656643.08,6,11,False,0.011,none
B-002732,T-00696,V-0124,5000827.13,7,12,True,0.088,none
B-002733,T-00697,V-0464,1375059.26,2,17,False,0.116,none
B-002734,T-00697,V-0007,1265687.52,4,18,True,0.014,none
B-002735,T-00698,V-0175,1244329.07,2,14,False,0.067,none
B-002736,T-00698,V-0318,1266474.43,3,9,True,0.072,none
B-002737,T-00698,V-0407,1293873.22,3,14,False,0.019,none
B-002738,T-00698,V-0050,1282238.3,6,12,False,0.071,none
B-002739,T-00698,V-0300,1268842.16,2,18,False,0.128,none
B-002740,T-00699,V-0128,1099072.82,0,17,False,0.064,none
B-002741,T-00699,V-0196,1081821.44,7,11,True,0.004,none
B-002742,T-00699,V-0052,1142607.64,9,17,False,0.024,none
B-002743,T-00699,V-0459,1182971.68,8,12,False,0.047,none
B-002744,T-00699,V-0463,1105281.21,2,12,False,0.009,none
B-002745,T-00700,V-0032,3240789.66,5,13,True,0.001,none
B-002746,T-00700,V-0181,3311601.66,1,12,False,0.031,none
B-002747,T-00701,V-0297,842131.61,4,11,True,0.1,none
B-002748,T-00701,V-0327,846376.94,0,16,False,0.128,none
B-002749,T-00702,V-0236,723209.64,5,12,False,0.129,none
B-002750,T-00702,V-0326,742814.1,2,9,True,0.075,none
B-002751,T-00702,V-0071,706396.95,3,12,False,0.094,none
B-002752,T-00702,V-0133,788526.56,10,13,False,0.105,none
B-002753,T-00702,V-0238,747910.27,8,9,False,0.089,none
B-002754,T-00702,V-0309,731078.86,0,12,False,0.116,none
B-002755,T-00703,V-0220,6448503.33,9,11,False,0.144,none
B-002756,T-00703,V-0252,6499349.44,3,10,True,0.088,none
B-002757,T-00704,V-0181,1732486.59,2,13,True,0.07,none
B-002758,T-00704,V-0048,1485754.35,8,18,False,0.043,none
B-002759,T-00704,V-0183,1807277.73,6,12,False,0.009,none
B-002760,T-00704,V-0446,1687592.88,8,13,False,0.095,none
B-002761,T-00704,V-0316,2035287.42,5,16,False,0.08,none
B-002762,T-00705,V-0087,935452.58,7,10,False,0.061,none
B-002763,T-00705,V-0498,812726.13,2,8,False,0.111,none
B-002764,T-00705,V-0396,816429.17,4,14,False,0.072,none
B-002765,T-00705,V-0164,870754.08,10,17,False,0.117,none
B-002766,T-00705,V-0358,905638.54,5,12,False,0.139,none
B-002767,T-00705,V-0223,740916.3,10,13,True,0.111,none
B-002768,T-00706,V-0086,3424174.12,1,16,False,0.055,none
B-002769,T-00706,V-0284,3813304.48,6,10,False,0.227,none
B-002770,T-00706,V-0081,5745150.83,7,10,True,0.166,price_inflation
B-002771,T-00706,V-0088,3521403.68,4,10,False,0.194,none
B-002772,T-00706,V-0093,3468456.97,2,10,False,0.074,none
B-002773,T-00707,V-0291,1710404.22,0,17,True,0.105,none
B-002774,T-00707,V-0293,1844238.51,6,14,False,0.026,none
B-002775,T-00707,V-0089,1982720.2,7,8,False,0.02,none
B-002776,T-00707,V-0304,1972850.62,6,8,False,0.039,none
B-002777,T-00708,V-0423,7383731.67,6,11,False,0.028,none
B-002778,T-00708,V-0429,6438945.02,7,12,False,0.097,none
B-002779,T-00708,V-0026,5974165.11,0,11,True,0.092,none
B-002780,T-00708,V-0492,7295576.5,0,9,False,0.086,none
B-002781,T-00709,V-0275,1162985.6,2,12,True,0.125,none
B-002782,T-00709,V-0317,1075584.99,1,9,False,0.142,none
B-002783,T-00709,V-0090,1234450.04,3,14,False,0.128,none
B-002784,T-00710,V-0494,17521797.77,7,18,False,0.006,none
B-002785,T-00710,V-0010,16603317.29,6,12,False,0.06,none
B-002786,T-00710,V-0477,16266334.5,10,14,False,0.125,none
B-002787,T-00710,V-0270,16565879.82,0,15,True,0.146,none
B-002788,T-00710,V-0073,16353909.78,2,14,False,0.042,none
B-002789,T-00711,V-0005,21077728.18,7,10,False,0.03,none
B-002790,T-00711,V-0007,21949211.77,6,9,True,0.067,none
B-002791,T-00711,V-0293,23649837.67,6,18,False,0.022,none
B-002792,T-00711,V-0166,23375195.21,3,18,False,0.017,none
B-002793,T-00712,V-0402,177906.83,10,17,True,0.039,none
B-002794,T-00712,V-0210,165614.22,1,14,False,0.045,none
B-002795,T-00712,V-0058,174212.7,3,9,False,0.058,none
B-002796,T-00713,V-0059,2207738.26,2,15,False,0.07,none
B-002797,T-00713,V-0468,2566645.27,6,16,False,0.054,none
B-002798,T-00713,V-0383,2757162.17,6,8,False,0.063,none
B-002799,T-00713,V-0100,2314842.09,3,12,True,0.091,none
B-002800,T-00714,V-0419,1680448.8,1,15,False,0.049,none
B-002801,T-00714,V-0142,1776070.56,5,9,True,0.077,none
B-002802,T-00715,V-0427,7777881.45,9,17,False,0.085,none
B-002803,T-00715,V-0433,7039540.96,2,12,True,0.105,none
B-002804,T-00716,V-0036,6755019.18,1,8,False,0.95,bid_rigging
B-002805,T-00716,V-0058,6042670.34,1,9,True,0.906,bid_rigging
B-002806,T-00716,V-0099,6818819.68,0,9,False,0.924,bid_rigging
B-002807,T-00716,V-0379,6924230.56,0,8,False,0.897,bid_rigging
B-002808,T-00717,V-0189,2473034.73,6,16,False,0.085,none
B-002809,T-00717,V-0381,2275390.18,4,15,True,0.026,none
B-002810,T-00717,V-0115,2596217.02,8,14,False,0.11,none
B-002811,T-00717,V-0193,2896341.84,4,9,False,0.098,none
B-002812,T-00717,V-0431,2623142.01,0,17,False,0.051,none
B-002813,T-00717,V-0389,2576754.47,8,13,False,0.094,none
B-002814,T-00718,V-0089,705134.72,3,13,False,0.117,none
B-002815,T-00718,V-0046,691306.0,9,8,False,0.125,none
B-002816,T-00718,V-0200,658021.42,0,17,True,0.117,none
B-002817,T-00718,V-0371,725937.42,7,16,False,0.012,none
B-002818,T-00719,V-0156,10507389.33,1,12,False,0.033,none
B-002819,T-00719,V-0250,10377917.42,8,16,True,0.039,none
B-002820,T-00720,V-0202,16380032.93,1,16,False,0.113,none
B-002821,T-00720,V-0372,18758932.64,10,13,True,0.132,none
B-002822,T-00721,V-0434,587978.63,3,14,False,0.083,none
B-002823,T-00721,V-0239,546669.91,1,13,False,0.099,none
B-002824,T-00721,V-0067,599415.73,1,16,False,0.056,none
B-002825,T-00721,V-0347,548547.7,8,17,True,0.086,none
B-002826,T-00721,V-0448,538898.12,0,10,False,0.068,none
B-002827,T-00722,V-0295,20452186.81,8,12,True,0.05,none
B-002828,T-00722,V-0431,19151835.88,7,18,False,0.126,none
B-002829,T-00722,V-0056,22035245.88,8,14,False,0.003,none
B-002830,T-00723,V-0210,11468021.52,5,8,True,0.034,none
B-002831,T-00723,V-0385,11933916.06,3,15,False,0.04,none
B-002832,T-00723,V-0451,11279064.29,6,17,False,0.076,none
B-002833,T-00723,V-0219,12816983.83,3,8,False,0.059,none
B-002834,T-00724,V-0011,1003976.99,1,16,False,0.14,none
B-002835,T-00724,V-0418,993255.66,2,10,True,0.063,none
B-002836,T-00724,V-0207,949739.47,7,17,False,0.096,none
B-002837,T-00725,V-0008,3361286.86,6,13,False,0.033,none
B-002838,T-00725,V-0394,3716323.68,5,18,False,0.09,none
B-002839,T-00725,V-0262,3496151.48,0,14,False,0.071,none
B-002840,T-00725,V-0231,3684214.77,3,17,False,0.062,none
B-002841,T-00725,V-0260,3423544.0,4,18,True,0.122,none
B-002842,T-00725,V-0331,3654864.41,8,17,False,0.13,none
B-002843,T-00726,V-0204,35944788.06,0,18,False,0.096,none
B-002844,T-00726,V-0012,34510368.1,9,10,False,0.021,none
B-002845,T-00726,V-0379,32512936.65,1,15,True,0.009,none
B-002846,T-00726,V-0432,33852344.76,10,16,False,0.063,none
B-002847,T-00726,V-0161,32856480.75,1,16,False,0.13,none
B-002848,T-00727,V-0015,761197.23,1,14,True,0.114,none
B-002849,T-00727,V-0208,745973.27,9,18,False,0.134,none
B-002850,T-00727,V-0200,753335.56,0,15,False,0.029,none
B-002851,T-00727,V-0105,770519.61,9,17,False,0.027,none
B-002852,T-00727,V-0095,715490.43,8,17,False,0.012,none
B-002853,T-00728,V-0476,16219588.49,5,11,False,0.116,none
B-002854,T-00728,V-0081,15833380.94,3,15,False,0.014,none
B-002855,T-00728,V-0251,15613957.49,0,16,False,0.063,none
B-002856,T-00728,V-0061,16010864.95,4,17,True,0.039,none
B-002857,T-00728,V-0287,17437645.55,6,17,False,0.044,none
B-002858,T-00728,V-0078,16347153.34,0,11,False,0.108,none
B-002859,T-00729,V-0497,3005360.42,3,13,False,0.045,none
B-002860,T-00729,V-0452,2921585.93,10,17,False,0.104,none
B-002861,T-00729,V-0044,2571161.4,1,12,True,0.054,none
B-002862,T-00730,V-0230,1779399.01,9,13,True,0.123,none
B-002863,T-00730,V-0013,1795406.23,7,11,False,0.0,none
B-002864,T-00730,V-0194,1610018.93,4,17,False,0.08,none
B-002865,T-00730,V-0306,1755280.36,4,11,False,0.084,none
B-002866,T-00730,V-0091,1624129.95,8,12,False,0.099,none
B-002867,T-00731,V-0357,35595320.68,7,16,True,0.017,none
B-002868,T-00731,V-0075,32703059.89,7,16,False,0.129,none
B-002869,T-00732,V-0094,1518093.77,1,8,False,0.863,bid_rigging
B-002870,T-00732,V-0385,1304345.86,1,8,True,0.967,bid_rigging
B-002871,T-00732,V-0496,1513397.42,0,9,False,0.85,bid_rigging
B-002872,T-00733,V-0058,2472366.41,9,10,True,0.062,none
B-002873,T-00733,V-0243,2706792.58,4,8,False,0.067,none
B-002874,T-00734,V-0015,6164593.04,9,9,True,0.0,bid_suppression
B-002875,T-00735,V-0232,4330622.31,2,16,False,0.025,none
B-002876,T-00735,V-0081,4258907.28,6,16,True,0.026,none
B-002877,T-00736,V-0426,1343171.01,0,18,False,0.128,none
B-002878,T-00736,V-0153,1411197.06,7,10,False,0.077,none
B-002879,T-00736,V-0431,1469251.89,10,17,True,0.145,none
B-002880,T-00736,V-0269,1441995.04,9,10,False,0.096,none
B-002881,T-00737,V-0045,3450623.26,6,17,True,0.103,none
B-002882,T-00737,V-0038,3276011.82,9,14,False,0.129,none
B-002883,T-00737,V-0214,3653209.81,2,15,False,0.061,none
B-002884,T-00737,V-0276,3172373.7,2,8,False,0.084,none
B-002885,T-00738,V-0122,5836413.77,7,8,True,0.095,none
B-002886,T-00738,V-0319,6072647.2,2,14,False,0.029,none
B-002887,T-00739,V-0143,4247958.59,10,18,False,0.028,none
B-002888,T-00739,V-0137,4078652.3,4,13,False,0.15,none
B-002889,T-00739,V-0111,3997948.79,10,15,False,0.135,none
B-002890,T-00739,V-0166,4385492.89,1,10,True,0.002,none
B-002891,T-00740,V-0152,866134.22,3,14,False,0.09,none
B-002892,T-00740,V-0083,891864.83,9,9,True,0.141,none
B-002893,T-00740,V-0336,924397.59,2,11,False,0.069,none
B-002894,T-00741,V-0282,32875804.63,7,14,False,0.123,none
B-002895,T-00741,V-0465,31300559.33,0,11,False,0.092,none
B-002896,T-00741,V-0136,28825712.55,10,15,True,0.0,none
B-002897,T-00742,V-0124,943406.5,0,13,False,0.053,none
B-002898,T-00742,V-0192,925871.41,6,12,False,0.075,none
B-002899,T-00742,V-0162,920365.11,1,16,True,0.122,none
B-002900,T-00742,V-0068,1017765.17,5,12,False,0.102,none
B-002901,T-00743,V-0423,1218022.8,8,10,False,0.018,none
B-002902,T-00743,V-0359,1455379.08,9,15,False,0.15,none
B-002903,T-00743,V-0139,1393219.3,3,16,False,0.055,none
B-002904,T-00743,V-0430,1414134.19,6,14,False,0.023,none
B-002905,T-00743,V-0449,1290396.06,3,10,True,0.035,none
B-002906,T-00744,V-0094,6978768.68,1,9,False,0.926,bid_rigging
B-002907,T-00744,V-0385,6242546.43,1,9,False,0.976,bid_rigging
B-002908,T-00744,V-0496,5812080.23,0,8,True,0.947,bid_rigging
B-002909,T-00745,V-0309,337324.69,2,14,True,0.085,none
B-002910,T-00745,V-0268,311117.39,2,8,False,0.058,none
B-002911,T-00745,V-0198,329671.67,6,9,False,0.145,none
B-002912,T-00746,V-0298,1284382.41,9,17,False,0.136,none
B-002913,T-00746,V-0208,1344439.5,9,18,False,0.123,none
B-002914,T-00746,V-0090,1164567.97,9,17,False,0.119,none
B-002915,T-00746,V-0096,1220077.61,8,11,True,0.032,none
B-002916,T-00746,V-0456,1236110.14,8,15,False,0.13,none
B-002917,T-00746,V-0176,1142964.97,6,16,False,0.077,none
B-002918,T-00747,V-0312,935959.55,0,12,False,0.018,none
B-002919,T-00747,V-0095,864624.32,4,16,False,0.026,none
B-002920,T-00747,V-0190,893292.05,8,12,False,0.134,none
B-002921,T-00747,V-0469,879378.0,3,9,True,0.049,none
B-002922,T-00747,V-0399,861080.27,9,16,False,0.112,none
B-002923,T-00748,V-0043,2109553.22,1,12,True,0.045,none
B-002924,T-00748,V-0079,2083143.37,10,18,False,0.105,none
B-002925,T-00748,V-0064,2063358.16,6,10,False,0.126,none
