payment_id,contract_id,invoice_number,invoice_amount,duplicate_invoice_flag,intermediary_vendor_id,fraud_tag
P-002615,C-01015,INV-C-01015-3,8442768.71,False,,none
P-002616,C-01016,INV-C-01016-0,911073.13,False,,price_inflation
P-002617,C-01016,INV-C-01016-1,911073.13,False,,price_inflation
P-002618,C-01016,INV-C-01016-2,911073.13,False,,price_inflation
P-002619,C-01016,INV-C-01016-3,911073.13,False,,price_inflation
P-002620,C-01017,INV-C-01017-0,374244.56,False,,none
P-002621,C-01017,INV-C-01017-1,374244.56,False,,none
P-002622,C-01017,INV-C-01017-2,374244.56,False,,none
P-002623,C-01018,INV-C-01018-0,1972769.77,False,,none
P-002624,C-01019,INV-C-01019-0,1754232.8,False,,none
P-002625,C-01019,INV-C-01019-1,1754232.8,False,,none
P-002626,C-01020,INV-C-01020-0,368106.22,False,,none
P-002627,C-01021,INV-C-01021-0,816120.38,False,,none
P-002628,C-01021,INV-C-01021-1,816120.38,False,,none
P-002629,C-01021,INV-C-01021-2,816120.38,False,,none
P-002630,C-01021,INV-C-01021-3,816120.38,False,,none
P-002631,C-01022,INV-C-01022-0,9098596.45,False,,none
P-002632,C-01023,INV-C-01023-0,1422669.56,False,,ai_generated_doc
P-002633,C-01024,INV-C-01024-0,882502.07,False,,price_inflation
P-002634,C-01024,INV-C-01024-1,882502.07,False,,price_inflation
P-002635,C-01025,INV-C-01025-0,2899916.74,False,,none
P-002636,C-01025,INV-C-01025-1,2899916.74,False,,none
P-002637,C-01026,INV-C-01026-0,39688903.85,False,,none
P-002638,C-01027,INV-C-01027-0,72621.49,False,,none
P-002639,C-01027,INV-C-01027-1,72621.49,False,,none
P-002640,C-01027,INV-C-01027-2,72621.49,False,,none
P-002641,C-01027,INV-C-01027-3,72621.49,False,,none
P-002642,C-01028,INV-C-01028-0,1412330.76,False,,none
P-002643,C-01028,INV-C-01028-1,1412330.76,False,,none
P-002644,C-01028,INV-C-01028-2,1412330.76,False,,none
P-002645,C-01028,INV-C-01028-3,1412330.76,False,,none
P-002646,C-01029,INV-C-01029-0,5091459.14,False,,none
P-002647,C-01029,INV-C-01029-1,5091459.14,False,,none
P-002648,C-01029,INV-C-01029-2,5091459.14,False,,none
P-002649,C-01030,INV-C-01030-0,1176467.92,False,,none
P-002650,C-01030,INV-C-01030-1,1176467.92,False,,none
P-002651,C-01030,INV-C-01030-2,1176467.92,False,,none
P-002652,C-01031,INV-C-01031-0,157791.79,False,,none
P-002653,C-01031,INV-C-01031-1,157791.79,False,,none
P-002654,C-01032,INV-C-01032-0,7377939.28,False,,none
P-002655,C-01032,INV-C-01032-1,7377939.28,False,,none
P-002656,C-01032,INV-C-01032-2,7377939.28,False,,none
P-002657,C-01032,INV-C-01032-3,7377939.28,False,,none
P-002658,C-01033,INV-C-01033-0,37106637.89,False,,none
P-002659,C-01034,INV-C-01034-0,2359993.64,False,,none
P-002660,C-01034,INV-C-01034-1,2359993.64,False,,none
P-002661,C-01034,INV-C-01034-2,2359993.64,False,,none
P-002662,C-01035,INV-C-01035-0,719118.96,False,,none
P-002663,C-01035,INV-C-01035-1,719118.96,False,,none
P-002664,C-01035,INV-C-01035-2,719118.96,False,,none
P-002665,C-01035,INV-C-01035-3,719118.96,False,,none
P-002666,C-01036,INV-C-01036-0,584326.45,False,,bid_rigging
P-002667,C-01036,INV-C-01036-1,584326.45,False,,bid_rigging
P-002668,C-01037,INV-C-01037-0,1836252.74,False,,none
P-002669,C-01037,INV-C-01037-1,1836252.74,False,,none
P-002670,C-01038,INV-C-01038-0,1885488.79,False,,none
P-002671,C-01039,INV-C-01039-0,304197.97,False,,none
P-002672,C-01039,INV-C-01039-1,304197.97,False,,none
P-002673,C-01039,INV-C-01039-2,304197.97,False,,none
P-002674,C-01040,INV-C-01040-0,170306.34,False,,none
P-002675,C-01040,INV-C-01040-1,170306.34,False,,none
P-002676,C-01041,INV-C-01041-0,7208712.11,False,,ai_generated_doc
P-002677,C-01042,INV-C-01042-0,11952860.22,False,,price_inflation
P-002678,C-01042,INV-C-01042-1,11952860.22,False,,price_inflation
P-002679,C-01043,INV-C-01043-0,257361.36,False,,none
P-002680,C-01043,INV-C-01043-1,257361.36,False,,none
P-002681,C-01043,INV-C-01043-2,257361.36,False,,none
P-002682,C-01043,INV-C-01043-3,257361.36,False,,none
P-002683,C-01044,INV-C-01044-0,152690.09,False,,none
P-002684,C-01044,INV-C-01044-1,152690.09,False,,none
P-002685,C-01044,INV-C-01044-2,152690.09,False,,none
P-002686,C-01045,INV-C-01045-0,473178.93,False,,none
P-002687,C-01045,INV-C-01045-1,473178.93,False,,none
P-002688,C-01046,INV-C-01046-0,741944.82,False,,none
P-002689,C-01047,INV-C-01047-0,8115301.38,False,,none
P-002690,C-01047,INV-C-01047-1,8115301.38,False,,none
P-002691,C-01048,INV-C-01048-0,195200.77,False,,bid_rigging
P-002692,C-01048,INV-C-01048-1,195200.77,False,,bid_rigging
P-002693,C-01048,INV-C-01048-2,195200.77,False,,bid_rigging
P-002694,C-01048,INV-C-01048-3,195200.77,False,,bid_rigging
P-002695,C-01049,INV-C-01049-0,249242.64,False,,none
P-002696,C-01049,INV-C-01049-1,249242.64,False,,none
P-002697,C-01049,INV-C-01049-2,249242.64,False,,none
P-002698,C-01049,INV-C-01049-3,249242.64,False,,none
P-002699,C-01050,INV-C-01050-0,328680.58,False,,none
P-002700,C-01050,INV-C-01050-1,328680.58,False,,none
P-002701,C-01050,INV-C-01050-2,328680.58,False,,none
P-002702,C-01050,INV-C-01050-3,328680.58,False,,none
P-002703,C-01051,INV-C-01051-0,222973.72,False,,none
P-002704,C-01051,INV-C-01051-1,222973.72,False,,none
P-002705,C-01051,INV-C-01051-2,222973.72,False,,none
P-002706,C-01052,INV-C-01052-0,1082200.19,False,,none
P-002707,C-01052,INV-C-01052-1,1082200.19,False,,none
P-002708,C-01052,INV-C-01052-2,1082200.19,False,,none
P-002709,C-01052,INV-C-01052-3,1082200.19,False,,none
P-002710,C-01053,INV-C-01053-0,907672.14,False,,none
P-002711,C-01054,INV-C-01054-0,18204970.93,False,,none
P-002712,C-01054,INV-C-01054-1,18204970.93,False,,none
P-002713,C-01055,INV-C-01055-0,15805688.13,False,,none
P-002714,C-01055,INV-C-01055-1,15805688.13,False,,none
P-002715,C-01056,INV-C-01056-0,7341229.66,False,,none
P-002716,C-01056,INV-C-01056-1,7341229.66,False,,none
P-002717,C-01057,INV-C-01057-0,1579437.38,False,,none
P-002718,C-01057,INV-C-01057-1,1579437.38,False,,none
P-002719,C-01057,INV-C-01057-2,1579437.38,False,,none
P-002720,C-01057,INV-C-01057-3,1579437.38,False,,none
P-002721,C-01058,INV-C-01058-0,5485995.69,False,,none
P-002722,C-01059,INV-C-01059-0,2368093.69,False,,none
P-002723,C-01059,INV-C-01059-1,2368093.69,False,,none
P-002724,C-01059,INV-C-01059-2,2368093.69,False,,none
P-002725,C-01059,INV-C-01059-3,2368093.69,False,,none
P-002726,C-01060,INV-C-01060-0,4645590.2,False,,price_inflation
P-002727,C-01060,INV-C-01060-1,4645590.2,False,,price_inflation
P-002728,C-01060,INV-C-01060-2,4645590.2,False,,price_inflation
P-002729,C-01061,INV-C-01061-0,1029230.28,False,,conflict_of_interest
P-002730,C-01061,INV-C-01061-1,1029230.28,False,,conflict_of_interest
P-002731,C-01061,INV-C-01061-2,1029230.28,False,,conflict_of_interest
P-002732,C-01062,INV-C-01062-0,3880372.64,False,,none
P-002733,C-01063,INV-C-01063-0,920136.26,False,,shell_company
P-002734,C-01063,INV-C-01063-1,920136.26,False,,shell_company
P-002735,C-01063,INV-C-01063-2,920136.26,False,,shell_company
P-002736,C-01063,INV-C-01063-3,920136.26,False,,shell_company
P-002737,C-01064,INV-C-01064-0,1422242.91,False,,none
P-002738,C-01064,INV-C-01064-1,1422242.91,False,,none
P-002739,C-01065,INV-C-01065-0,233733.21,False,,none
P-002740,C-01065,INV-C-01065-1,233733.21,False,,none
P-002741,C-01065,INV-C-01065-2,233733.21,False,,none
P-002742,C-01066,INV-C-01066-0,8532901.88,False,,none
P-002743,C-01066,INV-C-01066-1,8532901.88,False,,none
P-002744,C-01066,INV-C-01066-2,8532901.88,False,,none
P-002745,C-01066,INV-C-01066-3,8532901.88,False,,none
P-002746,C-01067,INV-C-01067-0,85281.49,False,,none
P-002747,C-01067,INV-C-01067-1,85281.49,False,,none
P-002748,C-01067,INV-C-01067-2,85281.49,False,,none
P-002749,C-01068,INV-C-01068-0,902983.46,False,,ai_generated_doc
P-002750,C-01068,INV-C-01068-1,902983.46,False,,ai_generated_doc
P-002751,C-01068,INV-C-01068-2,902983.46,False,,ai_generated_doc
P-002752,C-01069,INV-C-01069-0,141343.43,False,,none
P-002753,C-01069,INV-C-01069-1,141343.43,False,,none
P-002754,C-01069,INV-C-01069-2,141343.43,False,,none
P-002755,C-01070,INV-C-01070-0,348126.28,False,,none
P-002756,C-01070,INV-C-01070-1,348126.28,False,,none
P-002757,C-01071,INV-C-01071-0,2250337.22,False,,none
P-002758,C-01071,INV-C-01071-1,2250337.22,False,,none
P-002759,C-01071,INV-C-01071-2,2250337.22,False,,none
P-002760,C-01071,INV-C-01071-3,2250337.22,False,,none
P-002761,C-01072,INV-C-01072-0,524261.93,False,,none
P-002762,C-01072,INV-C-01072-1,524261.93,False,,none
P-002763,C-01072,INV-C-01072-2,524261.93,False,,none
P-002764,C-01072,INV-C-01072-3,524261.93,False,,none
P-002765,C-01073,INV-C-01073-0,1951739.14,False,,none
P-002766,C-01073,INV-C-01073-1,1951739.14,False,,none
P-002767,C-01074,INV-C-01074-0,588331.35,False,,none
P-002768,C-01075,INV-C-01075-0,1695107.35,False,,conflict_of_interest
P-002769,C-01075,INV-C-01075-1,1695107.35,False,,conflict_of_interest
P-002770,C-01076,INV-C-01076-0,393808.48,False,,shell_company
P-002771,C-01076,INV-C-01076-1,393808.48,False,,shell_company
P-002772,C-01076,INV-C-01076-2,393808.48,False,,shell_company
P-002773,C-01076,INV-C-01076-3,393808.48,False,,shell_company
P-002774,C-01077,INV-C-01077-0,2362189.19,False,,none
P-002775,C-01077,INV-C-01077-1,2362189.19,False,,none
P-002776,C-01077,INV-C-01077-2,2362189.19,False,,none
P-002777,C-01077,INV-C-01077-3,2362189.19,False,,none
P-002778,C-01078,INV-C-01078-0,1991652.89,False,,none
P-002779,C-01079,INV-C-01079-0,1277514.96,False,,none
P-002780,C-01079,INV-C-01079-1,1277514.96,False,,none
P-002781,C-01080,INV-C-01080-0,309319.09,False,,none
P-002782,C-01080,INV-C-01080-1,309319.09,False,,none
P-002783,C-01080,INV-C-01080-2,309319.09,False,,none
P-002784,C-01080,INV-C-01080-3,309319.09,False,,none
P-002785,C-01081,INV-C-01081-0,9125302.05,False,,none
P-002786,C-01081,INV-C-01081-1,9125302.05,False,,none
P-002787,C-01081,INV-C-01081-2,9125302.05,False,,none
P-002788,C-01082,INV-C-01082-0,986432.94,False,,none
P-002789,C-01083,INV-C-01083-0,2972095.23,False,,none
P-002790,C-01084,INV-C-01084-0,1882962.79,False,,none
P-002791,C-01085,INV-C-01085-0,535840.03,False,,none
P-002792,C-01085,INV-C-01085-1,535840.03,False,,none
P-002793,C-01085,INV-C-01085-2,535840.03,False,,none
P-002794,C-01086,INV-C-01086-0,715801.75,False,,none
P-002795,C-01086,INV-C-01086-1,715801.75,False,,none
P-002796,C-01086,INV-C-01086-2,715801.75,False,,none
P-002797,C-01086,INV-C-01086-3,715801.75,False,,none
P-002798,C-01087,INV-C-01087-0,3367488.08,False,,none
P-002799,C-01087,INV-C-01087-1,3367488.08,False,,none
P-002800,C-01087,INV-C-01087-2,3367488.08,False,,none
P-002801,C-01087,INV-C-01087-3,3367488.08,False,,none
P-002802,C-01088,INV-C-01088-0,328999.03,False,,none
P-002803,C-01089,INV-C-01089-0,192114.97,False,,none
P-002804,C-01089,INV-C-01089-1,192114.97,False,,none
P-002805,C-01089,INV-C-01089-2,192114.97,False,,none
P-002806,C-01089,INV-C-01089-3,192114.97,False,,none
P-002807,C-01090,INV-C-01090-0,16682850.51,False,,none
P-002808,C-01091,INV-C-01091-0,820589.86,False,,none
P-002809,C-01091,INV-C-01091-1,820589.86,False,,none
P-002810,C-01091,INV-C-01091-2,820589.86,False,,none
P-002811,C-01092,INV-C-01092-0,216666.01,False,,none
P-002812,C-01092,INV-C-01092-1,216666.01,False,,none
P-002813,C-01092,INV-C-01092-2,216666.01,False,,none
P-002814,C-01092,INV-C-01092-3,216666.01,False,,none
P-002815,C-01093,INV-C-01093-0,884514.02,False,,none
P-002816,C-01094,INV-C-01094-0,2679664.59,False,,none
P-002817,C-01095,INV-C-01095-0,714448.45,False,,none
P-002818,C-01095,INV-C-01095-1,714448.45,False,,none
P-002819,C-01096,INV-C-01096-0,21704905.81,False,,none
P-002820,C-01097,INV-C-01097-0,3043787.64,False,,none
P-002821,C-01098,INV-C-01098-0,8985695.27,False,,none
P-002822,C-01098,INV-C-01098-1,8985695.27,False,,none
P-002823,C-01098,INV-C-01098-2,8985695.27,False,,none
P-002824,C-01098,INV-C-01098-3,8985695.27,False,,none
P-002825,C-01099,INV-C-01099-0,109707.39,False,,shell_company
P-002826,C-01099,INV-C-01099-1,109707.39,False,,shell_company
P-002827,C-01099,INV-C-01099-2,109707.39,False,,shell_company
P-002828,C-01099,INV-C-01099-3,109707.39,False,,shell_company
P-002829,C-01100,INV-C-01100-0,2942111.46,False,,ai_generated_doc
P-002830,C-01100,INV-C-01100-1,2942111.46,False,,ai_generated_doc
P-002831,C-01101,INV-C-01101-0,54935.01,False,,none
P-002832,C-01101,INV-C-01101-1,54935.01,False,,none
P-002833,C-01102,INV-C-01102-0,1941018.54,False,,none
P-002834,C-01102,INV-C-01102-1,1941018.54,False,,none
P-002835,C-01103,INV-C-01103-0,1751774.07,False,,ai_generated_doc
P-002836,C-01103,INV-C-01103-1,1751774.07,False,,ai_generated_doc
P-002837,C-01103,INV-C-01103-2,1751774.07,False,,ai_generated_doc
P-002838,C-01104,INV-C-01104-0,1187149.09,False,,none
P-002839,C-01104,INV-C-01104-1,1187149.09,False,,none
P-002840,C-01105,INV-C-01105-0,19891382.11,False,,conflict_of_interest
P-002841,C-01105,INV-C-01105-1,19891382.11,False,,conflict_of_interest
P-002842,C-01106,INV-C-01106-0,413626.41,False,,none
P-002843,C-01106,INV-C-01106-1,413626.41,False,,none
P-002844,C-01107,INV-C-01107-0,32511480.14,False,,none
P-002845,C-01108,INV-C-01108-0,5393094.44,False,,none
P-002846,C-01108,INV-C-01108-1,5393094.44,False,,none
P-002847,C-01108,INV-C-01108-2,5393094.44,False,,none
P-002848,C-01109,INV-C-01109-0,231585.58,False,,none
P-002849,C-01109,INV-C-01109-1,231585.58,False,,none
P-002850,C-01109,INV-C-01109-2,231585.58,False,,none
P-002851,C-01110,INV-C-01110-0,1402291.84,False,,none
P-002852,C-01110,INV-C-01110-1,1402291.84,False,,none
P-002853,C-01110,INV-C-01110-2,1402291.84,False,,none
P-002854,C-01111,INV-C-01111-0,167068.6,False,,none
P-002855,C-01111,INV-C-01111-1,167068.6,False,,none
P-002856,C-01111,INV-C-01111-2,167068.6,False,,none
P-002857,C-01112,INV-C-01112-0,1636307.67,False,,none
P-002858,C-01113,INV-C-01113-0,2075960.22,False,,none
P-002859,C-01113,INV-C-01113-1,2075960.22,False,,none
P-002860,C-01113,INV-C-01113-2,2075960.22,False,,none
P-002861,C-01113,INV-C-01113-3,2075960.22,False,,none
P-002862,C-01114,INV-C-01114-0,1202162.54,False,,none
P-002863,C-01114,INV-C-01114-1,1202162.54,False,,none
P-002864,C-01114,INV-C-01114-2,1202162.54,False,,none
P-002865,C-01115,INV-C-01115-0,687053.71,False,,none
P-002866,C-01115,INV-C-01115-1,687053.71,False,,none
P-002867,C-01115,INV-C-01115-2,687053.71,False,,none
P-002868,C-01115,INV-C-01115-3,687053.71,False,,none
P-002869,C-01116,INV-C-01116-0,8673756.3,False,,none
P-002870,C-01117,INV-C-01117-0,779682.12,False,,none
P-002871,C-01117,INV-C-01117-1,779682.12,False,,none
P-002872,C-01117,INV-C-01117-2,779682.12,False,,none
P-002873,C-01117,INV-C-01117-3,779682.12,False,,none
P-002874,C-01118,INV-C-01118-0,412374.62,False,,none
P-002875,C-01118,INV-C-01118-1,412374.62,False,,none
P-002876,C-01118,INV-C-01118-2,412374.62,False,,none
P-002877,C-01119,INV-C-01119-0,734372.41,False,,none
P-002878,C-01119,INV-C-01119-1,734372.41,False,,none
P-002879,C-01120,INV-C-01120-0,1340975.09,False,,none
P-002880,C-01120,INV-C-01120-1,1340975.09,False,,none
P-002881,C-01121,INV-C-01121-0,987018.54,False,,none
P-002882,C-01122,INV-C-01122-0,2402305.37,False,,none
P-002883,C-01122,INV-C-01122-1,2402305.37,False,,none
P-002884,C-01123,INV-C-01123-0,1392280.76,False,,none
P-002885,C-01124,INV-C-01124-0,4640691.58,False,,bid_rigging
P-002886,C-01124,INV-C-01124-1,4640691.58,False,,bid_rigging
P-002887,C-01125,INV-C-01125-0,1477601.14,False,,none
P-002888,C-01125,INV-C-01125-1,1477601.14,False,,none
P-002889,C-01125,INV-C-01125-2,1477601.14,False,,none
P-002890,C-01126,INV-C-01126-0,1755887.39,False,,none
P-002891,C-01126,INV-C-01126-1,1755887.39,False,,none
P-002892,C-01127,INV-C-01127-0,880305.61,False,,none
P-002893,C-01127,INV-C-01127-1,880305.61,False,,none
P-002894,C-01127,INV-C-01127-2,880305.61,False,,none
P-002895,C-01127,INV-C-01127-3,880305.61,False,,none
P-002896,C-01128,INV-C-01128-0,1255709.39,False,,price_inflation
P-002897,C-01128,INV-C-01128-1,1255709.39,False,,price_inflation
P-002898,C-01128,INV-C-01128-2,1255709.39,False,,price_inflation
P-002899,C-01129,INV-C-01129-0,362823.99,False,,none
P-002900,C-01129,INV-C-01129-1,362823.99,False,,none
P-002901,C-01129,INV-C-01129-2,362823.99,False,,none
P-002902,C-01129,INV-C-01129-3,362823.99,False,,none
P-002903,C-01130,INV-C-01130-0,666709.37,False,,none
P-002904,C-01130,INV-C-01130-1,666709.37,False,,none
P-002905,C-01130,INV-C-01130-2,666709.37,False,,none
P-002906,C-01131,INV-C-01131-0,842421.43,False,,none
P-002907,C-01131,INV-C-01131-1,842421.43,False,,none
P-002908,C-01131,INV-C-01131-2,842421.43,False,,none
P-002909,C-01132,INV-C-01132-0,6118276.52,False,,none
P-002910,C-01133,INV-C-01133-0,14277430.27,False,,none
P-002911,C-01134,INV-C-01134-0,1822976.12,False,,none
P-002912,C-01134,INV-C-01134-1,1822976.12,False,,none
P-002913,C-01135,INV-C-01135-0,3688928.99,False,,none
P-002914,C-01136,INV-C-01136-0,436714.56,False,,none
P-002915,C-01136,INV-C-01136-1,436714.56,False,,none
P-002916,C-01136,INV-C-01136-2,436714.56,False,,none
P-002917,C-01137,INV-C-01137-0,3100348.09,False,,none
P-002918,C-01138,INV-C-01138-0,1275083.71,False,,none
P-002919,C-01139,INV-C-01139-0,1816808.57,False,,none
P-002920,C-01139,INV-C-01139-1,1816808.57,False,,none
P-002921,C-01139,INV-C-01139-2,1816808.57,False,,none
P-002922,C-01140,INV-C-01140-0,641250.07,False,,none
P-002923,C-01140,INV-C-01140-1,641250.07,False,,none
P-002924,C-01140,INV-C-01140-2,641250.07,False,,none
P-002925,C-01141,INV-C-01141-0,501681.46,False,,none
P-002926,C-01142,INV-C-01142-0,953509.77,False,,none
P-002927,C-01142,INV-C-01142-1,953509.77,False,,none
P-002928,C-01142,INV-C-01142-2,953509.77,False,,none
P-002929,C-01143,INV-C-01143-0,1701232.86,False,,none
P-002930,C-01144,INV-C-01144-0,4120603.08,False,,none
P-002931,C-01145,INV-C-01145-0,3466805.1,False,,none
P-002932,C-01145,INV-C-01145-1,3466805.1,False,,none
P-002933,C-01146,INV-C-01146-0,10480998.97,False,,price_inflation
P-002934,C-01146,INV-C-01146-1,10480998.97,False,,price_inflation
P-002935,C-01147,INV-C-01147-0,525289.01,False,,none
P-002936,C-01147,INV-C-01147-1,525289.01,False,,none
P-002937,C-01147,INV-C-01147-2,525289.01,False,,none
P-002938,C-01148,INV-C-01148-0,415786.57,False,,none
P-002939,C-01148,INV-C-01148-1,415786.57,False,,none
P-002940,C-01148,INV-C-01148-2,415786.57,False,,none
P-002941,C-01148,INV-C-01148-3,415786.57,False,,none
P-002942,C-01149,INV-C-01149-0,848750.77,False,,ai_generated_doc
P-002943,C-01149,INV-C-01149-1,848750.77,False,,ai_generated_doc
P-002944,C-01149,INV-C-01149-2,848750.77,False,,ai_generated_doc
P-002945,C-01150,INV-C-01150-0,2141034.54,False,,none
P-002946,C-01150,INV-C-01150-1,2141034.54,False,,none
P-002947,C-01151,INV-C-01151-0,463134.66,False,,shell_company
P-002948,C-01151,INV-C-01151-1,463134.66,False,,shell_company
P-002949,C-01152,INV-C-01152-0,6892412.93,False,,none
P-002950,C-01152,INV-C-01152-1,6892412.93,False,,none
P-002951,C-01152,INV-C-01152-2,6892412.93,False,,none
P-002952,C-01152,INV-C-01152-3,6892412.93,False,,none
P-002953,C-01153,INV-C-01153-0,367245.93,False,,none
P-002954,C-01153,INV-C-01153-1,367245.93,False,,none
P-002955,C-01154,INV-C-01154-0,13252887.01,False,,none
P-002956,C-01154,INV-C-01154-1,13252887.01,False,,none
P-002957,C-01155,INV-C-01155-0,11940019.47,False,,none
P-002958,C-01156,INV-C-01156-0,1303943.26,False,,price_inflation
P-002959,C-01156,INV-C-01156-1,1303943.26,False,,price_inflation
P-002960,C-01156,INV-C-01156-2,1303943.26,False,,price_inflation
P-002961,C-01157,INV-C-01157-0,73000.15,False,,none
P-002962,C-01157,INV-C-01157-1,73000.15,False,,none
P-002963,C-01157,INV-C-01157-2,73000.15,False,,none
P-002964,C-01157,INV-C-01157-3,73000.15,False,,none
P-002965,C-01158,INV-C-01158-0,2107636.26,False,,none
P-002966,C-01158,INV-C-01158-1,2107636.26,False,,none
P-002967,C-01158,INV-C-01158-2,2107636.26,False,,none
P-002968,C-01159,INV-C-01159-0,7667796.61,False,,bid_rigging
P-002969,C-01159,INV-C-01159-1,7667796.61,False,,bid_rigging
P-002970,C-01159,INV-C-01159-2,7667796.61,False,,bid_rigging
P-002971,C-01160,INV-C-01160-0,986563.06,False,,price_inflation
P-002972,C-01160,INV-C-01160-1,986563.06,False,,price_inflation
P-002973,C-01161,INV-C-01161-0,71774.61,False,,none
P-002974,C-01161,INV-C-01161-1,71774.61,False,,none
P-002975,C-01161,INV-C-01161-2,71774.61,False,,none
P-002976,C-01161,INV-C-01161-3,71774.61,False,,none
P-002977,C-01162,INV-C-01162-0,324738.98,False,,conflict_of_interest
P-002978,C-01163,INV-C-01163-0,3256874.5,False,,none
P-002979,C-01164,INV-C-01164-0,5304530.25,False,,none
P-002980,C-01164,INV-C-01164-1,5304530.25,False,,none
P-002981,C-01164,INV-C-01164-2,5304530.25,False,,none
P-002982,C-01165,INV-C-01165-0,23066665.0,False,,none
P-002983,C-01166,INV-C-01166-0,778809.29,False,,price_inflation
P-002984,C-01166,INV-C-01166-1,778809.29,False,,price_inflation
P-002985,C-01166,INV-C-01166-2,778809.29,False,,price_inflation
P-002986,C-01166,INV-C-01166-3,778809.29,False,,price_inflation
P-002987,C-01167,INV-C-01167-0,265435.17,False,,none
P-002988,C-01167,INV-C-01167-1,265435.17,False,,none
P-002989,C-01167,INV-C-01167-2,265435.17,False,,none
P-002990,C-01168,INV-C-01168-0,2589365.79,False,,none
P-002991,C-01168,INV-C-01168-1,2589365.79,False,,none
P-002992,C-01169,INV-C-01169-0,1010430.29,False,,none
P-002993,C-01169,INV-C-01169-1,1010430.29,False,,none
P-002994,C-01169,INV-C-01169-2,1010430.29,False,,none
P-002995,C-01169,INV-C-01169-3,1010430.29,False,,none
P-002996,C-01170,INV-C-01170-0,10432921.0,False,,none
P-002997,C-01170,INV-C-01170-1,10432921.0,False,,none
P-002998,C-01170,INV-C-01170-2,10432921.0,False,,none
P-002999,C-01170,INV-C-01170-3,10432921.0,False,,none
P-003000,C-01171,INV-C-01171-0,4472230.87,False,,none
P-003001,C-01172,INV-C-01172-0,9053574.27,False,,none
P-003002,C-01172,INV-C-01172-1,9053574.27,False,,none
P-003003,C-01173,INV-C-01173-0,3674540.89,False,,price_inflation
P-003004,C-01174,INV-C-01174-0,170650.44,False,,none
P-003005,C-01174,INV-C-01174-1,170650.44,False,,none
P-003006,C-01174,INV-C-01174-2,170650.44,False,,none
P-003007,C-01174,INV-C-01174-3,170650.44,False,,none
P-003008,C-01175,INV-C-01175-0,1418312.12,False,,none
P-003009,C-01176,INV-C-01176-0,399656.49,False,,bid_rigging
P-003010,C-01176,INV-C-01176-1,399656.49,False,,bid_rigging
P-003011,C-01176,INV-C-01176-2,399656.49,False,,bid_rigging
P-003012,C-01177,INV-C-01177-0,411648.3,False,,none
P-003013,C-01177,INV-C-01177-1,411648.3,False,,none
P-003014,C-01177,INV-C-01177-2,411648.3,False,,none
P-003015,C-01177,INV-C-01177-3,411648.3,False,,none
P-003016,C-01178,INV-C-01178-0,1515615.7,False,,none
P-003017,C-01179,INV-C-01179-0,5802909.3,False,,none
P-003018,C-01180,INV-C-01180-0,3107609.19,False,,none
P-003019,C-01180,INV-C-01180-1,3107609.19,False,,none
P-003020,C-01181,INV-C-01181-0,366127.48,False,,none
P-003021,C-01181,INV-C-01181-1,366127.48,False,,none
P-003022,C-01181,INV-C-01181-2,366127.48,False,,none
P-003023,C-01182,INV-C-01182-0,332853.22,False,,none
P-003024,C-01182,INV-C-01182-1,332853.22,False,,none
P-003025,C-01183,INV-C-01183-0,321146.32,False,,none
P-003026,C-01183,INV-C-01183-1,321146.32,False,,none
P-003027,C-01184,INV-C-01184-0,371597.42,False,,none
P-003028,C-01184,INV-C-01184-1,371597.42,False,,none
P-003029,C-01185,INV-C-01185-0,1279254.72,False,,none
P-003030,C-01185,INV-C-01185-1,1279254.72,False,,none
P-003031,C-01185,INV-C-01185-2,1279254.72,False,,none
P-003032,C-01185,INV-C-01185-3,1279254.72,False,,none
P-003033,C-01186,INV-C-01186-0,1656463.66,False,,none
P-003034,C-01187,INV-C-01187-0,2087855.5,False,,none
P-003035,C-01187,INV-C-01187-1,2087855.5,False,,none
P-003036,C-01187,INV-C-01187-2,2087855.5,False,,none
P-003037,C-01187,INV-C-01187-3,2087855.5,False,,none
P-003038,C-01188,INV-C-01188-0,459998.11,False,,none
P-003039,C-01188,INV-C-01188-1,459998.11,False,,none
P-003040,C-01188,INV-C-01188-2,459998.11,False,,none
P-003041,C-01189,INV-C-01189-0,599794.62,False,,none
P-003042,C-01189,INV-C-01189-1,599794.62,False,,none
P-003043,C-01189,INV-C-01189-2,599794.62,False,,none
P-003044,C-01189,INV-C-01189-3,599794.62,False,,none
P-003045,C-01190,INV-C-01190-0,157746.03,False,,none
P-003046,C-01191,INV-C-01191-0,622239.91,False,,none
P-003047,C-01191,INV-C-01191-1,622239.91,False,,none
P-003048,C-01191,INV-C-01191-2,622239.91,False,,none
P-003049,C-01191,INV-C-01191-3,622239.91,False,,none
P-003050,C-01192,INV-C-01192-0,210775.67,False,,none
P-003051,C-01192,INV-C-01192-1,210775.67,False,,none
P-003052,C-01192,INV-C-01192-2,210775.67,False,,none
P-003053,C-01192,INV-C-01192-3,210775.67,False,,none
P-003054,C-01193,INV-C-01193-0,7656949.12,False,,none
P-003055,C-01193,INV-C-01193-1,7656949.12,False,,none
P-003056,C-01193,INV-C-01193-2,7656949.12,False,,none
P-003057,C-01193,INV-C-01193-3,7656949.12,False,,none
P-003058,C-01194,INV-C-01194-0,436135.01,False,,none
P-003059,C-01194,INV-C-01194-1,436135.01,False,,none
