bid_id,tender_id,vendor_id,contract_id,category,department_id,estimated_value,submission_deadline_days,is_emergency_procurement,is_split_tender,num_bidders,bid_amount,price_ratio_to_estimate,price_zscore_in_category,submission_day_offset,submission_hour,bid_text_similarity_score,is_winner,vendor_age_days,employee_count,shared_address_count,shared_bank_account_count,award_amount,award_to_bid_ratio,change_order_count,change_order_value_ratio,reported_completion_pct,actual_completion_pct,completion_mismatch,delivery_confirmed,inspection_mismatch_flag,invoice_count,duplicate_invoice_flag,intermediary_flag,author_matches_vendor_flag,creation_after_deadline_flag,modified_after_submission_flag,flesch_reading_ease,ai_generated_text_score,citation_verifiable_ratio,metadata_missing_flag,fraud_category,is_anomaly
B-002438,T-00617,V-0179,,Road Maintenance,DEPT-024,15310477.08,16,False,False,4,15949293.7,1.042,0.484,1,15,0.04,False,5532,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,31.2,0.243,0.88,False,none,0
B-002439,T-00617,V-0057,,Road Maintenance,DEPT-024,15310477.08,16,False,False,4,14262314.0,0.932,0.233,3,8,0.096,False,1851,13,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,68.8,0.474,0.96,False,none,0
B-002440,T-00618,V-0491,,IT Services,DEPT-019,2071068.05,14,False,False,6,2057211.51,0.993,-0.814,4,8,0.03,False,1783,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.7,0.218,0.95,False,none,0
B-002441,T-00618,V-0286,,IT Services,DEPT-019,2071068.05,14,False,False,6,1971039.63,0.952,-0.851,3,17,0.076,False,5202,36,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,33.9,0.129,0.99,False,none,0
B-002442,T-00618,V-0061,,IT Services,DEPT-019,2071068.05,14,False,False,6,2022890.88,0.977,-0.829,8,9,0.076,False,4892,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.4,0.523,0.97,False,none,0
B-002443,T-00618,V-0403,C-00618,IT Services,DEPT-019,2071068.05,14,False,False,6,2019670.48,0.975,-0.83,3,16,0.07,True,3556,31,0,0,2019670.48,1.0,0,0.0,95,95,0,True,False,3,False,False,True,False,False,66.2,0.098,0.91,False,none,0
B-002444,T-00618,V-0054,,IT Services,DEPT-019,2071068.05,14,False,False,6,2011713.86,0.971,-0.834,10,13,0.144,False,1429,22,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.8,0.407,0.94,False,none,0
B-002445,T-00618,V-0387,,IT Services,DEPT-019,2071068.05,14,False,False,6,1915099.8,0.925,-0.875,3,11,0.032,False,5700,35,1,1,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,37.0,0.132,0.97,False,none,0
B-002446,T-00619,V-0230,,Road Maintenance,DEPT-013,3893605.26,10,False,False,5,3863783.04,0.992,-1.313,0,17,0.002,False,2756,16,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.2,0.117,0.88,False,none,0
B-002447,T-00619,V-0007,C-00619,Road Maintenance,DEPT-013,3893605.26,10,False,False,5,3762638.17,0.966,-1.328,1,13,0.029,True,6027,30,0,0,3762638.17,1.0,0,0.0,90,90,0,True,False,3,False,False,True,False,False,41.5,0.126,0.91,False,none,0
B-002448,T-00619,V-0424,,Road Maintenance,DEPT-013,3893605.26,10,False,False,5,3209238.25,0.824,-1.41,10,14,0.145,False,4527,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.9,0.106,0.96,False,none,0
B-002449,T-00619,V-0128,,Road Maintenance,DEPT-013,3893605.26,10,False,False,5,4373213.02,1.123,-1.237,2,16,0.019,False,1633,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.6,0.149,1.0,False,none,0
B-002450,T-00619,V-0048,,Road Maintenance,DEPT-013,3893605.26,10,False,False,5,4147959.62,1.065,-1.271,2,13,0.04,False,2666,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,63.5,0.108,0.87,False,none,0
B-002451,T-00620,V-0473,C-00620,Consulting,DEPT-002,569375.37,27,False,False,2,556519.99,0.977,-1.308,10,10,0.129,True,5369,1,0,0,556519.99,1.0,0,0.0,94,94,0,True,False,4,False,False,True,False,False,44.8,0.264,0.94,False,none,0
B-002452,T-00620,V-0134,,Consulting,DEPT-002,569375.37,27,False,False,2,570018.28,1.001,-1.299,3,9,0.092,False,7168,29,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.5,0.11,0.91,True,none,0
B-002453,T-00621,V-0230,,Office Equipment,DEPT-013,1059618.73,20,False,False,4,985128.32,0.93,0.422,4,9,0.003,False,2442,16,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.8,0.042,0.99,False,none,0
B-002454,T-00621,V-0236,,Office Equipment,DEPT-013,1059618.73,20,False,False,4,1167427.91,1.102,0.838,7,17,0.126,False,4903,54,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,59.2,0.068,0.86,False,none,0
B-002455,T-00621,V-0068,C-00621,Office Equipment,DEPT-013,1059618.73,20,False,False,4,1180242.89,1.114,0.867,4,9,0.085,True,4069,4,0,0,1180242.89,1.0,0,0.0,94,94,0,True,False,3,False,False,True,False,False,51.3,0.141,0.94,False,none,0
B-002456,T-00621,V-0003,,Office Equipment,DEPT-013,1059618.73,20,False,False,4,1069580.87,1.009,0.615,2,12,0.056,False,4329,13,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.2,0.323,0.9,False,none,0
B-002457,T-00622,V-0329,,Road Maintenance,DEPT-022,9156999.13,26,False,False,6,9719347.28,1.061,-0.442,4,9,0.143,False,3071,27,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,56.7,0.071,0.96,False,none,0
B-002458,T-00622,V-0038,,Road Maintenance,DEPT-022,9156999.13,26,False,False,6,9253305.18,1.011,-0.512,2,10,0.113,False,4992,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.7,0.042,0.85,False,none,0
B-002459,T-00622,V-0030,,Road Maintenance,DEPT-022,9156999.13,26,False,False,6,8422575.51,0.92,-0.635,8,15,0.004,False,799,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,20.6,0.342,0.91,False,none,0
B-002460,T-00622,V-0318,,Road Maintenance,DEPT-022,9156999.13,26,False,False,6,8930735.16,0.975,-0.559,8,15,0.023,False,1309,19,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.1,0.29,0.9,False,none,0
B-002461,T-00622,V-0247,C-00622,Road Maintenance,DEPT-022,9156999.13,26,False,False,6,9229482.99,1.008,-0.515,6,12,0.13,True,1092,1,0,0,9229482.99,1.0,2,0.06,96,96,0,True,False,1,False,False,True,False,False,38.1,0.162,0.88,False,none,0
B-002462,T-00622,V-0365,,Road Maintenance,DEPT-022,9156999.13,26,False,False,6,8907261.55,0.973,-0.563,9,14,0.031,False,1748,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,36.7,0.245,0.97,False,none,0
B-002463,T-00623,V-0253,,Office Equipment,DEPT-004,1100911.82,10,False,False,2,1086468.74,0.987,0.653,2,10,0.043,False,4484,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,57.9,0.281,0.88,False,none,0
B-002464,T-00623,V-0431,C-00623,Office Equipment,DEPT-004,1100911.82,10,False,False,2,1094874.45,0.995,0.672,4,18,0.101,True,3307,1,0,0,1094874.45,1.0,0,0.0,93,93,0,True,False,2,False,False,True,False,False,40.5,0.152,0.92,False,none,0
B-002465,T-00624,V-0055,C-00624,Catering,DEPT-011,224177.05,19,False,False,2,223089.18,0.995,-1.482,0,11,0.046,True,5055,42,0,0,223089.18,1.0,0,0.0,92,92,0,True,False,3,False,False,True,False,False,45.3,0.602,0.86,False,none,0
B-002466,T-00624,V-0273,,Catering,DEPT-011,224177.05,19,False,False,2,224879.96,1.003,-1.479,8,14,0.015,False,37,69,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.6,0.144,0.92,False,none,0
B-002467,T-00625,V-0243,C-00625,Office Equipment,DEPT-016,507170.99,14,False,False,2,474896.5,0.936,-0.74,8,14,0.067,True,2660,10,0,0,474896.5,1.0,0,0.0,91,91,0,True,False,1,False,False,True,False,False,53.7,0.388,0.99,False,none,0
B-002468,T-00625,V-0006,,Office Equipment,DEPT-016,507170.99,14,False,False,2,485352.0,0.957,-0.716,10,10,0.008,False,3132,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,60.6,0.167,0.95,False,none,0
B-002469,T-00626,V-0016,,Consulting,DEPT-005,2789558.2,29,False,False,2,2574552.85,0.923,0.092,3,14,0.134,False,5085,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,53.4,0.139,0.98,False,none,0
B-002470,T-00626,V-0304,C-00626,Consulting,DEPT-005,2789558.2,29,False,False,2,2953218.6,1.059,0.354,6,10,0.011,True,3236,1,0,0,2953218.6,1.0,0,0.0,92,92,0,True,False,4,False,False,True,False,False,56.6,0.41,0.92,False,none,0
B-002471,T-00627,V-0490,,Road Maintenance,DEPT-010,19977355.96,13,False,False,5,17453440.45,0.874,0.708,7,15,0.091,False,1537,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.3,0.046,0.96,False,none,0
B-002472,T-00627,V-0278,,Road Maintenance,DEPT-010,19977355.96,13,False,False,5,21360097.06,1.069,1.288,0,8,0.014,False,5054,17,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,56.4,0.251,0.86,False,none,0
B-002473,T-00627,V-0298,C-00627,Road Maintenance,DEPT-010,19977355.96,13,False,False,5,21639091.68,1.083,1.33,3,10,0.05,True,5287,12,0,0,21639091.68,1.0,0,0.0,99,99,0,True,False,4,False,False,True,False,False,61.3,0.183,0.98,False,none,0
B-002474,T-00627,V-0015,,Road Maintenance,DEPT-010,19977355.96,13,False,False,5,19615149.81,0.982,1.029,9,8,0.004,False,7022,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,27.1,0.064,0.95,False,none,0
B-002475,T-00627,V-0005,,Road Maintenance,DEPT-010,19977355.96,13,False,False,5,16857128.19,0.844,0.619,7,11,0.092,False,596,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,33.5,0.125,0.99,False,none,0
B-002476,T-00628,V-0335,C-00628,Consulting,DEPT-023,1730012.01,25,False,False,2,2259545.67,1.306,-0.127,1,11,0.162,True,6930,11,0,1,2259545.67,1.0,1,0.03,98,98,0,True,False,3,False,False,True,False,False,28.9,0.038,0.93,True,price_inflation,1
B-002477,T-00628,V-0231,,Consulting,DEPT-023,1730012.01,25,False,False,2,1742297.19,1.007,-0.486,0,16,0.142,False,6603,12,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.8,0.118,0.9,False,none,0
B-002478,T-00629,V-0253,,Office Equipment,DEPT-016,957542.5,22,False,False,5,955083.53,0.997,0.354,4,14,0.238,False,4271,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,67.5,0.061,0.94,False,none,0
B-002479,T-00629,V-0072,,Office Equipment,DEPT-016,957542.5,22,False,False,5,1053123.47,1.1,0.577,1,17,0.05,False,332,24,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.9,0.213,0.99,False,none,0
B-002480,T-00629,V-0095,C-00629,Office Equipment,DEPT-016,957542.5,22,False,False,5,1467635.04,1.533,1.522,1,15,0.25,True,6632,9,0,0,1467635.04,1.0,0,0.0,97,97,0,True,False,3,False,False,True,False,False,59.6,0.047,0.96,False,price_inflation,1
B-002481,T-00629,V-0061,,Office Equipment,DEPT-016,957542.5,22,False,False,5,974987.22,1.018,0.399,4,11,0.122,False,4735,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.6,0.113,0.94,False,none,0
B-002482,T-00629,V-0012,,Office Equipment,DEPT-016,957542.5,22,False,False,5,1050890.98,1.097,0.572,2,11,0.228,False,6696,26,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,20.1,0.128,0.97,False,none,0
B-002483,T-00630,V-0094,C-00630,Construction,DEPT-011,35667154.43,16,False,False,3,34893939.25,0.978,1.136,10,14,0.002,True,3134,32,2,1,34893939.25,1.0,0,0.0,100,100,0,True,False,3,False,False,True,False,False,44.1,0.055,0.86,False,none,0
B-002484,T-00630,V-0184,,Construction,DEPT-011,35667154.43,16,False,False,3,35529798.45,0.996,1.191,5,10,0.032,False,4360,17,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,50.4,0.135,0.96,False,none,0
B-002485,T-00630,V-0073,,Construction,DEPT-011,35667154.43,16,False,False,3,33504444.66,0.939,1.016,9,12,0.113,False,557,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.0,0.341,0.93,False,none,0
B-002486,T-00631,V-0298,,Office Equipment,DEPT-023,943001.62,15,False,False,2,1000794.58,1.061,0.458,7,15,0.177,False,4366,12,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.9,0.314,0.89,False,none,0
B-002487,T-00631,V-0139,C-00631,Office Equipment,DEPT-023,943001.62,15,False,False,2,949012.45,1.006,0.34,0,11,0.135,True,4742,1,0,0,949012.45,1.0,1,0.03,92,92,0,True,False,2,False,False,True,False,False,60.9,0.933,0.23,False,ai_generated_doc,1
B-002488,T-00632,V-0161,,Catering,DEPT-024,542623.0,19,False,False,4,525848.84,0.969,-0.951,7,14,0.012,False,2150,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,56.9,0.413,0.95,False,none,0
B-002489,T-00632,V-0048,C-00632,Catering,DEPT-024,542623.0,19,False,False,4,592442.15,1.092,-0.834,7,17,0.123,True,2287,11,0,0,592442.15,1.0,0,0.0,99,99,0,True,False,3,False,False,True,False,False,33.4,0.385,0.86,False,none,0
B-002490,T-00632,V-0115,,Catering,DEPT-024,542623.0,19,False,False,4,564271.29,1.04,-0.883,8,8,0.146,False,911,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,22.1,0.136,0.99,False,none,0
B-002491,T-00632,V-0472,,Catering,DEPT-024,542623.0,19,False,False,4,512521.61,0.945,-0.974,10,10,0.041,False,6911,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.7,0.022,0.89,False,none,0
B-002492,T-00633,V-0299,,Medical Supplies,DEPT-001,292744.57,22,False,False,4,264683.26,0.904,-1.68,0,10,0.016,False,5277,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.5,0.094,0.91,False,none,0
B-002493,T-00633,V-0276,,Medical Supplies,DEPT-001,292744.57,22,False,False,4,287000.62,0.98,-1.667,9,18,0.017,False,7293,31,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.7,0.26,0.95,False,none,0
B-002494,T-00633,V-0179,,Medical Supplies,DEPT-001,292744.57,22,False,False,4,288995.27,0.987,-1.666,8,17,0.138,False,5442,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,88.2,0.135,0.87,False,none,0
B-002495,T-00633,V-0057,C-00633,Medical Supplies,DEPT-001,292744.57,22,False,False,4,301460.15,1.03,-1.658,1,10,0.121,True,1761,13,0,0,301460.15,1.0,0,0.0,95,95,0,True,False,3,False,False,True,False,False,60.7,0.143,0.93,False,none,0
B-002496,T-00634,V-0387,,Road Maintenance,DEPT-014,21882372.97,21,False,False,5,21179532.97,0.968,1.262,6,12,0.072,False,5916,35,1,1,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.3,0.157,0.96,False,none,0
B-002497,T-00634,V-0359,,Road Maintenance,DEPT-014,21882372.97,21,False,False,5,22553942.44,1.031,1.466,6,16,0.101,False,6671,9,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,61.8,0.302,0.9,False,none,0
B-002498,T-00634,V-0146,,Road Maintenance,DEPT-014,21882372.97,21,False,False,5,24423118.72,1.116,1.744,2,11,0.07,False,5872,53,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.4,0.049,0.94,False,none,0
B-002499,T-00634,V-0375,,Road Maintenance,DEPT-014,21882372.97,21,False,False,5,22953078.82,1.049,1.525,0,8,0.075,False,4152,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.6,0.058,0.87,False,none,0
B-002500,T-00634,V-0310,C-00634,Road Maintenance,DEPT-014,21882372.97,21,False,False,5,21819235.53,0.997,1.357,4,12,0.068,True,252,22,0,0,21819235.53,1.0,1,0.03,99,99,0,True,False,1,False,False,True,False,False,42.7,0.171,0.95,False,none,0
B-002501,T-00635,V-0036,C-00635,Security Services,DEPT-013,476569.88,26,False,False,4,531579.01,1.115,-1.377,0,9,0.888,True,3395,24,2,3,531579.01,1.0,1,0.03,94,94,0,True,False,1,False,False,True,False,True,45.9,0.127,0.97,False,bid_rigging,1
B-002502,T-00635,V-0058,,Security Services,DEPT-013,476569.88,26,False,False,4,642817.08,1.349,-1.276,0,8,0.907,False,4474,1,0,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.1,0.513,0.89,False,bid_rigging,1
B-002503,T-00635,V-0099,,Security Services,DEPT-013,476569.88,26,False,False,4,577050.75,1.211,-1.335,1,8,0.901,False,0,12,2,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,True,43.0,0.26,0.97,False,bid_rigging,1
B-002504,T-00635,V-0379,,Security Services,DEPT-013,476569.88,26,False,False,4,652285.77,1.369,-1.267,0,8,0.952,False,2301,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.9,0.338,0.92,False,bid_rigging,1
B-002505,T-00636,V-0276,,Consulting,DEPT-010,4398568.03,27,False,False,4,4350232.04,0.989,1.323,7,8,0.076,False,6570,31,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,55.3,0.085,0.96,False,none,0
B-002506,T-00636,V-0137,,Consulting,DEPT-010,4398568.03,27,False,False,4,4304436.97,0.979,1.292,1,11,0.086,False,2885,8,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,47.1,0.446,0.97,False,none,0
B-002507,T-00636,V-0261,C-00636,Consulting,DEPT-010,4398568.03,27,False,False,4,4710155.79,1.071,1.573,8,14,0.048,True,3874,5,0,0,4710155.79,1.0,0,0.0,96,96,0,True,False,2,False,False,True,False,False,39.5,0.376,0.93,False,none,0
B-002508,T-00636,V-0223,,Consulting,DEPT-010,4398568.03,27,False,False,4,4233011.18,0.962,1.242,6,10,0.022,False,1830,18,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,20.0,0.053,0.93,False,none,0
B-002509,T-00637,V-0033,,Security Services,DEPT-004,2304173.68,20,False,False,3,2310425.74,1.003,0.233,7,18,0.141,False,1955,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,25.2,0.219,0.97,False,none,0
B-002510,T-00637,V-0085,,Security Services,DEPT-004,2304173.68,20,False,False,3,2311251.81,1.003,0.233,2,8,0.054,False,2494,29,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.6,0.287,0.9,False,none,0
B-002511,T-00637,V-0102,C-00637,Security Services,DEPT-004,2304173.68,20,False,False,3,2234801.8,0.97,0.164,5,8,0.132,True,6272,11,0,0,2234801.8,1.0,0,0.0,97,97,0,True,False,2,False,False,True,False,False,45.5,0.077,0.92,False,none,0
B-002512,T-00638,V-0031,C-00638,Construction,DEPT-023,37684572.54,24,False,False,2,34581325.89,0.918,1.109,8,16,0.057,True,4332,14,0,0,34581325.89,1.0,0,0.0,100,100,0,True,False,4,False,False,True,False,False,39.1,0.121,0.88,False,none,0
B-002513,T-00638,V-0010,,Construction,DEPT-023,37684572.54,24,False,False,2,38414841.91,1.019,1.441,4,14,0.068,False,3635,1,1,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.2,0.198,0.89,False,none,0
B-002514,T-00639,V-0002,,Medical Supplies,DEPT-019,4822881.93,24,False,False,6,4805229.03,0.996,1.052,1,9,0.038,False,225,19,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.2,0.057,0.86,False,none,0
B-002515,T-00639,V-0001,,Medical Supplies,DEPT-019,4822881.93,24,False,False,6,4967637.97,1.03,1.15,6,8,0.003,False,6611,45,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.1,0.33,0.93,False,none,0
B-002516,T-00639,V-0264,,Medical Supplies,DEPT-019,4822881.93,24,False,False,6,4668472.45,0.968,0.97,1,14,0.085,False,408,5,2,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.8,0.058,0.96,False,none,0
B-002517,T-00639,V-0266,,Medical Supplies,DEPT-019,4822881.93,24,False,False,6,5176154.55,1.073,1.276,10,10,0.123,False,4716,12,1,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.7,0.011,0.87,False,none,0
B-002518,T-00639,V-0292,C-00639,Medical Supplies,DEPT-019,4822881.93,24,False,False,6,4569167.34,0.947,0.91,2,18,0.074,True,3341,23,0,0,4569167.34,1.0,0,0.0,95,95,0,True,False,4,False,False,True,False,False,23.6,0.103,0.88,False,none,0
B-002519,T-00639,V-0393,,Medical Supplies,DEPT-019,4822881.93,24,False,False,6,5318300.02,1.103,1.361,7,17,0.101,False,845,17,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,32.2,0.048,0.88,False,none,0
B-002520,T-00640,V-0372,,Catering,DEPT-010,1996074.81,16,False,False,6,1786770.02,0.895,1.263,0,16,0.119,False,5877,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,32.0,0.205,0.9,False,none,0
B-002521,T-00640,V-0235,,Catering,DEPT-010,1996074.81,16,False,False,6,2048144.82,1.026,1.722,5,12,0.081,False,1721,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,62.3,0.036,0.87,False,none,0
B-002522,T-00640,V-0378,,Catering,DEPT-010,1996074.81,16,False,False,6,2053014.52,1.029,1.73,1,16,0.064,False,0,12,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,57.4,0.159,0.86,False,none,0
B-002523,T-00640,V-0366,C-00640,Catering,DEPT-010,1996074.81,16,False,False,6,1900795.32,0.952,1.463,4,14,0.037,True,6427,7,0,0,1900795.32,1.0,1,0.03,91,91,0,True,False,3,False,False,True,False,False,25.8,0.259,0.86,False,none,0
B-002524,T-00640,V-0316,,Catering,DEPT-010,1996074.81,16,False,False,6,2046902.13,1.025,1.719,0,8,0.138,False,1935,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,49.1,0.238,0.9,False,none,0
B-002525,T-00640,V-0022,,Catering,DEPT-010,1996074.81,16,False,False,6,2149315.71,1.077,1.899,9,16,0.042,False,3436,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.1,0.355,0.99,True,none,0
B-002526,T-00641,V-0060,,Office Equipment,DEPT-024,558532.13,30,False,False,5,484242.26,0.867,-0.719,7,9,0.139,False,330,1,1,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,26.0,0.073,0.98,False,none,0
B-002527,T-00641,V-0455,C-00641,Office Equipment,DEPT-024,558532.13,30,False,False,5,575380.08,1.03,-0.511,8,9,0.048,True,3650,14,0,0,575380.08,1.0,0,0.0,90,90,0,True,False,3,False,False,True,False,False,48.1,0.494,0.89,False,none,0
B-002528,T-00641,V-0049,,Office Equipment,DEPT-024,558532.13,30,False,False,5,474977.82,0.85,-0.74,10,17,0.083,False,2234,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.5,0.062,0.9,False,none,0
B-002529,T-00641,V-0370,,Office Equipment,DEPT-024,558532.13,30,False,False,5,526170.84,0.942,-0.623,5,12,0.049,False,374,0,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.2,0.043,0.9,False,none,0
B-002530,T-00641,V-0427,,Office Equipment,DEPT-024,558532.13,30,False,False,5,613128.64,1.098,-0.425,2,17,0.144,False,3281,0,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.7,0.047,0.93,False,none,0
B-002531,T-00642,V-0096,,Construction,DEPT-012,31153154.98,13,False,False,2,30065694.23,0.965,0.718,10,8,0.01,False,6940,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.3,0.291,0.98,False,none,0
B-002532,T-00642,V-0325,C-00642,Construction,DEPT-012,31153154.98,13,False,False,2,28958951.11,0.93,0.622,3,13,0.114,True,3154,8,0,0,28958951.11,1.0,0,0.0,93,93,0,True,False,4,False,False,True,False,False,30.2,0.056,0.96,False,none,0
B-002533,T-00643,V-0015,,Medical Supplies,DEPT-013,2501295.84,15,False,False,5,2471589.79,0.988,-0.352,9,17,0.038,False,6868,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.6,0.033,0.85,False,none,0
B-002534,T-00643,V-0228,,Medical Supplies,DEPT-013,2501295.84,15,False,False,5,2811642.57,1.124,-0.148,9,12,0.129,False,7372,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.8,0.526,0.92,False,none,0
B-002535,T-00643,V-0164,,Medical Supplies,DEPT-013,2501295.84,15,False,False,5,2226401.09,0.89,-0.5,6,15,0.022,False,2195,16,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,57.6,0.226,0.86,False,none,0
B-002536,T-00643,V-0192,,Medical Supplies,DEPT-013,2501295.84,15,False,False,5,2343517.61,0.937,-0.429,0,9,0.009,False,4128,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.2,0.307,0.99,False,none,0
